,Country/Region,Confirmed,Deaths,Recovered
0,World,1198819,64636.0,246166.0
1,USA,309728,8441.0,14741.0
2,Spain,126168,11947.0,34219.0
3,Italy,124632,15362.0,20996.0
4,Germany,96092,1444.0,26400.0
5,France,89953,7560.0,15438.0
6,Iran,55743,3452.0,19736.0
7,UK,41903,4313.0,135.0
8,Turkey,23934,501.0,786.0
9,Switzerland,20505,666.0,6415.0
10,Belgium,18431,1283.0,3247.0
11,Netherlands,16627,1651.0,250.0
12,Canada,13912,231.0,2595.0
13,Austria,11781,186.0,2507.0
14,Portugal,10524,266.0,75.0
15,Brazil,10323,439.0,127.0
16,S. Korea,10156,177.0,6325.0
17,Israel,7851,44.0,427.0
18,Sweden,6443,373.0,205.0
19,Norway,5550,62.0,32.0
20,Australia,5550,30.0,585.0
21,Russia,4731,43.0,333.0
22,Ireland,4604,137.0,25.0
23,Czechia,4472,59.0,78.0
24,Chile,4161,27.0,528.0
25,Denmark,4077,161.0,1283.0
26,Poland,3627,79.0,116.0
27,Romania,3613,146.0,329.0
28,Malaysia,3483,57.0,915.0
29,Ecuador,3465,172.0,100.0
30,Philippines,3094,144.0,57.0
31,India,3082,86.0,229.0
32,Japan,2935,69.0,514.0
33,Pakistan,2818,41.0,131.0
34,Luxembourg,2729,31.0,500.0
35,Saudi Arabia,2179,29.0,420.0
36,Indonesia,2092,191.0,150.0
37,Thailand,2067,20.0,674.0
38,Finland,1882,25.0,300.0
39,Peru,1746,73.0,914.0
40,Mexico,1688,60.0,633.0
41,Greece,1673,68.0,78.0
42,Panama,1673,41.0,13.0
43,Serbia,1624,44.0,54.0
44,South Africa,1585,9.0,95.0
45,UAE,1505,10.0,125.0
46,Dominican Republic,1488,68.0,16.0
47,Argentina,1451,43.0,279.0
48,Iceland,1417,4.0,396.0
49,Colombia,1406,32.0,85.0
50,Qatar,1325,3.0,109.0
51,Algeria,1251,130.0,90.0
52,Ukraine,1225,32.0,25.0
53,Singapore,1189,6.0,297.0
54,Croatia,1126,12.0,119.0
55,Egypt,1070,71.0,241.0
56,Estonia,1039,13.0,59.0
57,Slovenia,977,22.0,79.0
58,New Zealand,950,1.0,127.0
59,Morocco,919,59.0,66.0
60,Iraq,878,56.0,259.0
61,Hong Kong,862,4.0,173.0
62,Lithuania,771,11.0,7.0
63,Armenia,770,7.0,43.0
64,Moldova,752,12.0,29.0
65,Diamond Princess,712,11.0,619.0
66,Bahrain,688,4.0,423.0
67,Hungary,678,32.0,58.0
68,Bosnia and Herzegovina,624,21.0,30.0
69,Cameroon,555,9.0,17.0
70,Tunisia,553,18.0,5.0
71,Kazakhstan,531,5.0,36.0
72,Azerbaijan,521,5.0,32.0
73,Lebanon,520,17.0,54.0
74,Latvia,509,1.0,1.0
75,Bulgaria,503,17.0,34.0
76,North Macedonia,483,17.0,20.0
77,Kuwait,479,1.0,93.0
78,Slovakia,471,1.0,10.0
79,Andorra,466,17.0,21.0
80,Belarus,440,5.0,53.0
81,Costa Rica,435,2.0,13.0
82,Cyprus,426,11.0,33.0
83,Uruguay,386,5.0,86.0
84,Taiwan,355,5.0,50.0
85,Réunion,334,0.0,40.0
86,Albania,333,20.0,99.0
87,Jordan,323,5.0,74.0
88,Burkina Faso,318,16.0,66.0
89,Afghanistan,299,7.0,10.0
90,Cuba,288,6.0,15.0
91,Oman,277,2.0,61.0
92,Uzbekistan,266,2.0,25.0
93,Honduras,264,15.0,3.0
94,Channel Islands,262,5.0,13.0
95,San Marino,259,32.0,27.0
96,Ivory Coast,245,1.0,25.0
97,Vietnam,240,0.0,90.0
98,Senegal,219,2.0,72.0
99,Palestine,217,1.0,21.0
100,Nigeria,214,4.0,25.0
101,Malta,213,0.0,2.0
102,Ghana,205,5.0,31.0
103,Montenegro,201,2.0,1.0
104,Mauritius,196,7.0,7.0
105,Faeroe Islands,181,0.0,93.0
106,Sri Lanka,166,5.0,27.0
107,Georgia,162,1.0,36.0
108,Venezuela,155,7.0,52.0
109,DRC,148,16.0,3.0
110,Martinique,145,3.0,27.0
111,Niger,144,8.0,0.0
112,Kyrgyzstan,144,1.0,9.0
113,Bolivia,139,10.0,1.0
114,Brunei,135,1.0,66.0
115,Guadeloupe,134,7.0,24.0
116,Mayotte,134,2.0,14.0
117,Kenya,126,4.0,4.0
118,Isle of Man,126,1.0,0.0
119,Cambodia,114,0.0,50.0
120,Guinea,111,0.0,5.0
121,Trinidad and Tobago,103,6.0,1.0
122,Rwanda,102,0.0,0.0
123,Gibraltar,98,0.0,52.0
124,Paraguay,96,3.0,12.0
125,Liechtenstein,77,1.0,0.0
126,Bangladesh,70,8.0,30.0
127,Madagascar,70,0.0,0.0
128,Monaco,66,1.0,3.0
129,Aruba,64,0.0,1.0
130,French Guiana,61,0.0,22.0
131,Guatemala,57,2.0,15.0
132,El Salvador,56,3.0,2.0
133,Jamaica,53,3.0,7.0
134,Barbados,52,0.0,0.0
135,Djibouti,50,0.0,8.0
136,Uganda,48,0.0,0.0
137,Macao,44,0.0,10.0
138,Mali,41,3.0,1.0
139,Togo,41,3.0,17.0
140,French Polynesia,40,0.0,0.0
141,Zambia,39,1.0,2.0
142,Ethiopia,38,0.0,4.0
143,Cayman Islands,35,1.0,1.0
144,Bermuda,35,0.0,14.0
145,Eritrea,29,0.0,0.0
146,Bahamas,28,4.0,0.0
147,Saint Martin,24,2.0,5.0
148,Guyana,23,4.0,0.0
149,Sint Maarten,23,4.0,6.0
150,Congo,22,2.0,2.0
151,Gabon,21,1.0,1.0
152,Myanmar,21,1.0,0.0
153,Tanzania,20,1.0,3.0
154,Haiti,20,0.0,1.0
155,Maldives,19,0.0,13.0
156,Libya,18,1.0,0.0
157,Guinea-Bissau,18,0.0,0.0
158,New Caledonia,17,0.0,1.0
159,Syria,16,2.0,2.0
160,Benin,16,0.0,2.0
161,Equatorial Guinea,16,0.0,1.0
162,Antigua and Barbuda,15,0.0,0.0
163,Dominica,14,0.0,0.0
164,Mongolia,14,0.0,2.0
165,Namibia,14,0.0,3.0
166,Saint Lucia,14,0.0,1.0
167,Fiji,12,0.0,0.0
168,Grenada,12,0.0,0.0
169,Curaçao,11,1.0,5.0
170,Greenland,11,0.0,3.0
171,Angola,10,2.0,2.0
172,Sudan,10,2.0,2.0
173,Liberia,10,1.0,3.0
174,Suriname,10,1.0,0.0
175,Laos,10,0.0,0.0
176,Mozambique,10,0.0,1.0
177,Seychelles,10,0.0,0.0
178,MS Zaandam,9,2.0,0.0
179,Zimbabwe,9,1.0,0.0
180,Nepal,9,0.0,1.0
181,Chad,9,0.0,0.0
182,Saint Kitts and Nevis,9,0.0,0.0
183,Eswatini,9,0.0,0.0
184,CAR,8,0.0,0.0
185,Cabo Verde,7,1.0,0.0
186,Vatican City,7,0.0,0.0
187,St. Vincent Grenadines,7,0.0,1.0
188,Somalia,7,0.0,1.0
189,Mauritania,6,1.0,2.0
190,Montserrat,6,0.0,0.0
191,St. Barth,6,0.0,1.0
192,Nicaragua,5,1.0,0.0
193,Bhutan,5,0.0,2.0
194,Turks and Caicos,5,0.0,0.0
195,Botswana,4,1.0,0.0
196,Gambia,4,1.0,2.0
197,Belize,4,0.0,0.0
198,Malawi,4,0.0,0.0
199,Sierra Leone,4,0.0,0.0
200,Anguilla,3,0.0,0.0
201,British Virgin Islands,3,0.0,0.0
202,Burundi,3,0.0,0.0
203,Caribbean Netherlands,2,0.0,0.0
204,Falkland Islands,1,0.0,0.0
205,Papua New Guinea,1,0.0,0.0
206,Timor-Leste,1,0.0,0.0
207,China,81639,3326.0,76755.0
