,Country/Region,Confirmed,Deaths,Recovered
0,World,3300665,233686.0,1037926.0
1,USA,1092656,63765.0,151774.0
2,Spain,239639,24543.0,137984.0
3,Italy,205463,27967.0,75945.0
4,UK,171253,26771.0,0.0
5,France,167178,24376.0,49476.0
6,Germany,162950,6616.0,123500.0
7,Turkey,120204,3174.0,48886.0
8,Russia,106498,1073.0,11619.0
9,Iran,94640,6028.0,75103.0
10,Brazil,85380,5901.0,35935.0
11,Canada,53021,3180.0,21198.0
12,Belgium,48519,7594.0,11576.0
13,Netherlands,39316,4795.0,0.0
14,Peru,36976,1051.0,10405.0
15,India,34862,1154.0,9068.0
16,Switzerland,29586,1737.0,23400.0
17,Portugal,25045,989.0,1519.0
18,Ecuador,24934,900.0,1558.0
19,Saudi Arabia,22753,162.0,3163.0
20,Sweden,21092,2586.0,1005.0
21,Ireland,20612,1232.0,13386.0
22,Mexico,17799,1732.0,11423.0
23,Pakistan,16473,361.0,4105.0
24,Singapore,16169,15.0,1244.0
25,Chile,16023,227.0,8580.0
26,Israel,15946,222.0,8561.0
27,Austria,15452,584.0,12907.0
28,Belarus,14027,89.0,2386.0
29,Japan,13965,425.0,2368.0
30,Qatar,13409,10.0,1372.0
31,Poland,12877,644.0,3236.0
32,UAE,12481,105.0,2429.0
33,Romania,12240,717.0,4017.0
34,S. Korea,10765,247.0,9059.0
35,Ukraine,10406,261.0,1238.0
36,Indonesia,10118,792.0,1522.0
37,Denmark,9158,452.0,6546.0
38,Serbia,9009,179.0,1343.0
39,Philippines,8488,568.0,1043.0
40,Norway,7738,210.0,32.0
41,Bangladesh,7667,168.0,160.0
42,Czechia,7642,235.0,3281.0
43,Dominican Republic,6972,301.0,1301.0
44,Australia,6753,91.0,5715.0
45,Panama,6378,178.0,527.0
46,Colombia,6211,278.0,1411.0
47,Malaysia,6002,102.0,4171.0
48,South Africa,5647,103.0,2073.0
49,Egypt,5537,392.0,1381.0
50,Finland,4995,211.0,3000.0
51,Morocco,4423,170.0,984.0
52,Argentina,4285,216.0,1256.0
53,Kuwait,4024,26.0,1539.0
54,Algeria,4006,450.0,1779.0
55,Moldova,3897,116.0,1182.0
56,Luxembourg,3784,90.0,3213.0
57,Kazakhstan,3402,25.0,866.0
58,Bahrain,3040,8.0,1500.0
59,Thailand,2954,54.0,2684.0
60,Hungary,2775,312.0,581.0
61,Greece,2591,140.0,1374.0
62,Oman,2348,11.0,495.0
63,Afghanistan,2171,64.0,260.0
64,Iraq,2085,93.0,1375.0
65,Croatia,2076,69.0,1348.0
66,Ghana,2074,17.0,212.0
67,Armenia,2066,32.0,929.0
68,Uzbekistan,2039,9.0,1133.0
69,Cameroon,1832,61.0,934.0
70,Azerbaijan,1804,24.0,1325.0
71,Iceland,1797,10.0,1670.0
72,Bosnia and Herzegovina,1757,69.0,727.0
73,Nigeria,1728,51.0,307.0
74,Estonia,1689,52.0,249.0
75,Bulgaria,1506,66.0,266.0
76,Cuba,1501,61.0,681.0
77,Guinea,1495,7.0,329.0
78,New Zealand,1476,19.0,1241.0
79,North Macedonia,1465,77.0,738.0
80,Slovenia,1429,91.0,233.0
81,Slovakia,1396,23.0,524.0
82,Lithuania,1385,45.0,589.0
83,Ivory Coast,1275,14.0,574.0
84,Bolivia,1110,59.0,117.0
85,Djibouti,1089,2.0,642.0
86,Hong Kong,1038,4.0,846.0
87,Tunisia,994,41.0,305.0
88,Senegal,933,9.0,334.0
89,Latvia,858,15.0,348.0
90,Cyprus,850,15.0,148.0
91,Albania,773,31.0,470.0
92,Honduras,771,71.0,79.0
93,Kyrgyzstan,746,8.0,462.0
94,Andorra,745,42.0,468.0
95,Lebanon,725,24.0,150.0
96,Costa Rica,719,6.0,323.0
97,Niger,713,32.0,435.0
98,Diamond Princess,712,13.0,645.0
99,Sri Lanka,663,7.0,154.0
100,Burkina Faso,645,43.0,506.0
101,Uruguay,630,15.0,412.0
102,Somalia,601,28.0,31.0
103,Guatemala,585,16.0,65.0
104,San Marino,569,41.0,78.0
105,Georgia,539,6.0,184.0
106,Mayotte,539,4.0,235.0
107,Channel Islands,537,40.0,386.0
108,DRC,500,31.0,65.0
109,Mali,490,26.0,135.0
110,Tanzania,480,16.0,167.0
111,Maldives,468,1.0,17.0
112,Malta,465,4.0,351.0
113,Jordan,453,8.0,362.0
114,Sudan,442,31.0,39.0
115,Taiwan,429,6.0,322.0
116,Réunion,420,0.0,300.0
117,Kenya,396,17.0,144.0
118,Jamaica,396,7.0,29.0
119,El Salvador,395,9.0,119.0
120,Palestine,344,2.0,76.0
121,Mauritius,332,10.0,310.0
122,Venezuela,331,10.0,142.0
123,Montenegro,322,7.0,214.0
124,Isle of Man,315,21.0,260.0
125,Equatorial Guinea,315,1.0,9.0
126,Gabon,276,3.0,67.0
127,Vietnam,270,0.0,219.0
128,Paraguay,249,9.0,111.0
129,Rwanda,243,0.0,104.0
130,Congo,220,9.0,19.0
131,Guinea-Bissau,205,1.0,19.0
132,Faeroe Islands,187,0.0,184.0
133,Martinique,178,14.0,83.0
134,Guadeloupe,151,12.0,95.0
135,Myanmar,150,6.0,27.0
136,Gibraltar,144,0.0,131.0
137,Liberia,141,16.0,45.0
138,Brunei,138,1.0,124.0
139,Ethiopia,131,3.0,59.0
140,Madagascar,128,0.0,92.0
141,French Guiana,126,1.0,94.0
142,Sierra Leone,124,7.0,21.0
143,Cambodia,122,0.0,119.0
144,Cabo Verde,121,1.0,4.0
145,Togo,116,9.0,65.0
146,Trinidad and Tobago,116,8.0,72.0
147,Bermuda,111,6.0,48.0
148,Zambia,106,3.0,55.0
149,Aruba,100,2.0,79.0
150,Eswatini,100,1.0,12.0
151,Monaco,95,4.0,64.0
152,Uganda,83,0.0,52.0
153,Liechtenstein,82,1.0,55.0
154,Barbados,81,7.0,39.0
155,Bahamas,80,11.0,25.0
156,Guyana,78,8.0,18.0
157,Haiti,76,7.0,8.0
158,Mozambique,76,0.0,12.0
159,Sint Maarten,75,13.0,33.0
160,Chad,73,5.0,33.0
161,Cayman Islands,73,1.0,10.0
162,Benin,64,1.0,33.0
163,Libya,61,3.0,18.0
164,French Polynesia,58,0.0,50.0
165,Nepal,57,0.0,16.0
166,CAR,50,0.0,10.0
167,Macao,45,0.0,35.0
168,Syria,43,3.0,21.0
169,Zimbabwe,40,4.0,5.0
170,Eritrea,39,0.0,26.0
171,Saint Martin,38,3.0,24.0
172,Mongolia,38,0.0,10.0
173,Malawi,37,3.0,7.0
174,South Sudan,35,0.0,0.0
175,Angola,27,2.0,7.0
176,Antigua and Barbuda,24,3.0,11.0
177,Timor-Leste,24,0.0,16.0
178,Botswana,23,1.0,5.0
179,Grenada,20,0.0,13.0
180,Laos,19,0.0,8.0
181,Belize,18,2.0,9.0
182,Fiji,18,0.0,12.0
183,New Caledonia,18,0.0,17.0
184,Saint Lucia,17,0.0,15.0
185,Curaçao,16,1.0,13.0
