,Country/Region,Confirmed,Deaths,Recovered
0,World,7310832,412972.0,3598758.0
1,USA,2045549,114148.0,788862.0
2,Brazil,742084,38497.0,325602.0
3,Russia,485253,6142.0,242397.0
4,UK,289140,40883.0,0.0
5,Spain,289046,27136.0,0.0
6,India,274780,7719.0,134165.0
7,Italy,235561,34043.0,168646.0
8,Peru,203736,5738.0,92929.0
9,Germany,186516,8831.0,170200.0
10,Iran,175927,8425.0,138457.0
11,Turkey,172114,4729.0,144598.0
12,France,154591,29296.0,71506.0
13,Chile,142759,2283.0,95631.0
14,Mexico,120102,14053.0,87633.0
15,Saudi Arabia,108571,783.0,76339.0
16,Pakistan,108317,2172.0,35018.0
17,Canada,96653,7897.0,55572.0
18,China,83043,4634.0,78351.0
19,Qatar,71879,62.0,47569.0
20,Bangladesh,71675,975.0,15337.0
21,Belgium,59437,9619.0,16324.0
22,South Africa,52991,1162.0,29006.0
23,Belarus,50265,282.0,24506.0
24,Netherlands,47903,6031.0,0.0
25,Sweden,45924,4717.0,0.0
26,Ecuador,43917,3690.0,21020.0
27,Colombia,42078,1372.0,16534.0
28,UAE,39904,283.0,22740.0
29,Singapore,38514,25.0,25877.0
30,Egypt,36829,1306.0,9786.0
31,Portugal,35306,1492.0,21339.0
32,Kuwait,33140,273.0,22162.0
33,Indonesia,33076,1923.0,11414.0
34,Switzerland,30988,1934.0,28700.0
35,Ukraine,27856,810.0,12412.0
36,Poland,27560,1183.0,13196.0
37,Ireland,25215,1691.0,22698.0
38,Argentina,24761,717.0,7568.0
39,Philippines,22992,1017.0,4736.0
40,Afghanistan,21459,384.0,2651.0
41,Romania,20749,1354.0,14910.0
42,Dominican Republic,20415,544.0,12208.0
43,Oman,18198,83.0,4152.0
44,Israel,18180,299.0,15159.0
45,Panama,17233,403.0,10561.0
46,Japan,17210,916.0,15213.0
47,Austria,16979,672.0,15875.0
48,Bahrain,15731,29.0,10606.0
49,Iraq,14268,392.0,5831.0
50,Bolivia,13949,475.0,2159.0
51,Armenia,13675,217.0,4451.0
52,Nigeria,13464,365.0,4206.0
53,Kazakhstan,13074,61.0,8015.0
54,Denmark,12001,593.0,10849.0
55,Serbia,11965,250.0,11348.0
56,S. Korea,11852,274.0,10589.0
57,Algeria,10382,724.0,6951.0
58,Ghana,10201,48.0,3755.0
59,Moldova,10025,365.0,5797.0
60,Czechia,9751,328.0,7053.0
61,Norway,8576,239.0,8138.0
62,Morocco,8437,210.0,7493.0
63,Malaysia,8336,117.0,6975.0
64,Cameroon,8312,212.0,4794.0
65,Azerbaijan,8191,98.0,4606.0
66,Guatemala,7502,267.0,1323.0
67,Australia,7267,102.0,6720.0
68,Finland,7025,324.0,5800.0
69,Honduras,6450,262.0,740.0
70,Sudan,6427,389.0,2127.0
71,Tajikistan,4690,48.0,2815.0
72,Uzbekistan,4520,18.0,3459.0
73,Senegal,4516,52.0,2809.0
74,Djibouti,4331,34.0,2139.0
75,DRC,4259,90.0,539.0
76,Guinea,4258,23.0,2942.0
77,Nepal,4086,15.0,584.0
78,Luxembourg,4046,110.0,3902.0
79,Hungary,4017,550.0,2324.0
80,Ivory Coast,3995,38.0,2045.0
81,Haiti,3538,54.0,24.0
82,Gabon,3247,21.0,938.0
83,North Macedonia,3239,157.0,1658.0
84,El Salvador,3191,58.0,1413.0
85,Thailand,3121,58.0,2973.0
86,Greece,3058,183.0,1374.0
87,Kenya,2989,88.0,873.0
88,Bulgaria,2889,167.0,1623.0
89,Bosnia and Herzegovina,2728,160.0,2049.0
90,Venezuela,2632,23.0,487.0
91,Somalia,2416,85.0,489.0
92,Ethiopia,2336,32.0,379.0
93,Croatia,2247,106.0,2130.0
94,Cuba,2205,83.0,1880.0
95,Mayotte,2175,28.0,1654.0
96,Kyrgyzstan,2055,24.0,1483.0
97,Estonia,1947,69.0,1684.0
98,Maldives,1942,8.0,1010.0
99,Sri Lanka,1859,11.0,1057.0
100,CAR,1850,5.0,38.0
101,Iceland,1807,10.0,1794.0
102,Lithuania,1727,72.0,1338.0
103,South Sudan,1604,19.0,15.0
104,Mali,1586,94.0,931.0
105,Slovakia,1531,28.0,1402.0
106,New Zealand,1504,22.0,1482.0
107,Slovenia,1486,109.0,1359.0
108,Nicaragua,1464,55.0,953.0
109,GuineaBissau,1389,12.0,153.0
110,Costa Rica,1375,11.0,717.0
111,Lebanon,1368,30.0,795.0
112,Equatorial Guinea,1306,12.0,200.0
113,Albania,1299,34.0,960.0
114,Zambia,1200,10.0,912.0
115,Paraguay,1187,11.0,604.0
116,Mauritania,1162,61.0,139.0
117,Madagascar,1138,9.0,274.0
118,Hong Kong,1108,4.0,1049.0
119,Latvia,1089,26.0,794.0
120,Tunisia,1087,49.0,982.0
121,Sierra Leone,1025,50.0,621.0
122,Niger,974,65.0,871.0
123,Cyprus,972,18.0,807.0
124,Burkina Faso,891,53.0,765.0
125,Andorra,852,51.0,757.0
126,Uruguay,846,23.0,754.0
127,Jordan,845,9.0,657.0
128,Chad,844,71.0,706.0
129,Georgia,818,13.0,686.0
130,French Guiana,773,2.0,427.0
131,Congo,728,24.0,221.0
132,Diamond Princess,712,13.0,651.0
133,San Marino,688,42.0,483.0
134,Uganda,657,0.0,118.0
135,Malta,632,9.0,597.0
136,Jamaica,599,10.0,405.0
137,Cabo Verde,585,5.0,270.0
138,Channel Islands,565,48.0,512.0
139,Yemen,524,127.0,23.0
140,Sao Tome and Principe,514,12.0,76.0
141,Tanzania,509,21.0,183.0
142,Togo,501,13.0,260.0
143,Palestine,481,3.0,404.0
144,Réunion,481,1.0,447.0
145,Rwanda,463,2.0,300.0
146,Malawi,455,4.0,55.0
147,Mozambique,453,2.0,136.0
148,Taiwan,443,7.0,430.0
149,Liberia,383,31.0,199.0
