,Country/Region,Confirmed,Deaths,Recovered
78,Bulgaria,661,28.0,62.0
79,Latvia,630,3.0,16.0
80,Cuba,620,16.0,77.0
81,Lebanon,619,20.0,77.0
82,Cyprus,616,10.0,61.0
83,Andorra,601,26.0,71.0
84,Costa Rica,577,3.0,49.0
85,Afghanistan,555,18.0,32.0
86,Oman,546,3.0,109.0
87,Ivory Coast,533,4.0,58.0
88,Uruguay,494,7.0,214.0
89,Niger,491,11.0,41.0
90,Burkina Faso,484,27.0,155.0
91,Bangladesh,482,30.0,36.0
92,Albania,433,23.0,197.0
93,Ghana,408,8.0,4.0
94,Channel Islands,407,9.0,48.0
95,Honduras,392,24.0,7.0
96,Réunion,388,0.0,40.0
97,Taiwan,385,6.0,99.0
98,Jordan,381,7.0,177.0
99,Malta,370,3.0,16.0
100,San Marino,356,35.0,53.0
101,Kyrgyzstan,339,5.0,44.0
102,Mauritius,319,9.0,28.0
103,Nigeria,318,10.0,70.0
104,Senegal,278,2.0,152.0
105,Bolivia,275,20.0,2.0
106,Palestine,268,2.0,57.0
107,Montenegro,263,2.0,5.0
108,Vietnam,258,0.0,144.0
109,Guinea,250,0.0,17.0
110,Georgia,242,3.0,60.0
111,Isle of Man,226,2.0,112.0
112,DRC,223,20.0,16.0
113,Sri Lanka,198,7.0,54.0
114,Mayotte,196,3.0,59.0
115,Kenya,191,7.0,24.0
116,Djibouti,187,2.0,36.0
117,Faeroe Islands,184,0.0,145.0
118,Venezuela,175,9.0,93.0
119,Martinique,155,6.0,50.0
120,Guadeloupe,143,8.0,67.0
121,Guatemala,137,3.0,19.0
122,Brunei,136,1.0,104.0
123,Paraguay,133,6.0,18.0
124,Gibraltar,129,0.0,84.0
125,Cambodia,120,0.0,75.0
126,Rwanda,120,0.0,18.0
127,El Salvador,118,6.0,19.0
128,Trinidad and Tobago,112,8.0,12.0
129,Madagascar,102,0.0,11.0
130,Monaco,92,1.0,5.0
131,Aruba,92,0.0,29.0
132,Mali,87,7.0,22.0
133,French Guiana,83,0.0,43.0
134,Liechtenstein,79,1.0,55.0
135,Togo,76,3.0,25.0
136,Jamaica,69,4.0,13.0
137,Ethiopia,69,3.0,10.0
138,Barbados,68,4.0,11.0
139,Congo,60,5.0,5.0
140,Uganda,53,0.0,4.0
141,French Polynesia,51,0.0,0.0
142,Sint Maarten,50,9.0,5.0
143,Liberia,48,5.0,3.0
144,Bermuda,48,4.0,25.0
145,Bahamas,46,8.0,5.0
146,Gabon,46,1.0,1.0
147,Guyana,45,6.0,8.0
148,Cayman Islands,45,1.0,6.0
149,Macao,45,0.0,10.0
150,Zambia,40,2.0,28.0
151,Myanmar,38,3.0,2.0
152,Guinea-Bissau,38,0.0,0.0
153,Benin,35,1.0,5.0
154,Eritrea,34,0.0,0.0
155,Haiti,33,2.0,0.0
156,Tanzania,32,3.0,5.0
157,Saint Martin,32,2.0,11.0
158,Syria,25,2.0,5.0
159,Libya,24,1.0,8.0
160,Antigua and Barbuda,21,2.0,0.0
161,Somalia,21,1.0,1.0
162,Mozambique,20,0.0,2.0
163,Angola,19,2.0,4.0
164,Sudan,19,2.0,2.0
165,Maldives,19,0.0,13.0
166,Equatorial Guinea,18,0.0,3.0
167,Laos,18,0.0,0.0
168,New Caledonia,18,0.0,1.0
169,Dominica,16,0.0,5.0
170,Fiji,16,0.0,0.0
171,Mongolia,16,0.0,4.0
172,Namibia,16,0.0,3.0
173,Saint Lucia,15,0.0,1.0
174,Zimbabwe,14,3.0,0.0
175,Curaçao,14,1.0,7.0
176,Grenada,14,0.0,0.0
177,Belize,13,2.0,0.0
178,Botswana,13,1.0,0.0
179,Malawi,12,2.0,0.0
180,Saint Kitts and Nevis,12,0.0,0.0
181,St. Vincent Grenadines,12,0.0,1.0
182,Eswatini,12,0.0,7.0
183,Chad,11,0.0,2.0
184,Greenland,11,0.0,11.0
185,Seychelles,11,0.0,0.0
186,Suriname,10,1.0,4.0
187,MS Zaandam,9,2.0,0.0
188,Gambia,9,1.0,2.0
189,Nepal,9,0.0,1.0
190,Montserrat,9,0.0,0.0
191,Cabo Verde,8,1.0,1.0
192,Nicaragua,8,1.0,0.0
193,Turks and Caicos,8,1.0,0.0
194,CAR,8,0.0,0.0
195,Vatican City,8,0.0,2.0
196,Sierra Leone,8,0.0,0.0
197,Mauritania,7,1.0,2.0
198,St. Barth,6,0.0,1.0
199,Bhutan,5,0.0,2.0
200,Burundi,5,0.0,0.0
201,Falkland Islands,5,0.0,1.0
202,Sao Tome and Principe,4,0.0,0.0
203,South Sudan,4,0.0,0.0
204,Western Sahara,4,0.0,0.0
205,Anguilla,3,0.0,0.0
206,British Virgin Islands,3,0.0,2.0
207,Caribbean Netherlands,2,0.0,0.0
208,Papua New Guinea,2,0.0,0.0
209,Timor-Leste,2,0.0,1.0
210,Saint Pierre Miquelon,1,0.0,0.0
211,Yemen,1,0.0,0.0
212,China,81953,3339.0,77525.0
