,Country/Region,Confirmed,Deaths,Recovered
142,French Guiana,128,1.0,98.0
143,Togo,123,9.0,66.0
144,Cabo Verde,122,1.0,18.0
145,Cambodia,122,0.0,119.0
146,Trinidad and Tobago,116,8.0,81.0
147,Bermuda,114,6.0,48.0
148,Zambia,109,3.0,74.0
149,Eswatini,106,1.0,12.0
150,Aruba,100,2.0,81.0
151,Monaco,95,4.0,64.0
152,Benin,90,2.0,42.0
153,Uganda,83,0.0,52.0
154,Guyana,82,9.0,22.0
155,Liechtenstein,82,1.0,55.0
156,Bahamas,81,11.0,25.0
157,Haiti,81,8.0,8.0
158,Barbados,81,7.0,39.0
159,Mozambique,79,0.0,12.0
160,Sint Maarten,76,13.0,44.0
161,Chad,73,5.0,33.0
162,Cayman Islands,73,1.0,10.0
163,CAR,64,0.0,10.0
164,Libya,63,3.0,18.0
165,Nepal,59,0.0,16.0
166,French Polynesia,58,0.0,51.0
167,Macao,45,0.0,37.0
168,South Sudan,45,0.0,0.0
169,Syria,44,3.0,27.0
170,Zimbabwe,40,4.0,5.0
171,Eritrea,39,0.0,26.0
172,Saint Martin,38,3.0,27.0
173,Mongolia,38,0.0,10.0
174,Malawi,37,3.0,9.0
175,Angola,30,2.0,11.0
176,Antigua and Barbuda,24,3.0,11.0
177,Timor-Leste,24,0.0,16.0
178,Botswana,23,1.0,8.0
179,Grenada,20,0.0,13.0
180,Laos,19,0.0,8.0
181,Belize,18,2.0,13.0
182,Fiji,18,0.0,12.0
183,New Caledonia,18,0.0,17.0
184,Saint Lucia,17,0.0,15.0
185,Curaçao,16,1.0,13.0
186,Sao Tome and Principe,16,1.0,4.0
187,Dominica,16,0.0,13.0
188,Namibia,16,0.0,8.0
189,St. Vincent Grenadines,16,0.0,8.0
190,Saint Kitts and Nevis,15,0.0,6.0
191,Tajikistan,15,0.0,0.0
192,Nicaragua,14,3.0,7.0
193,Falkland Islands,13,0.0,13.0
194,Gambia,12,1.0,8.0
195,Turks and Caicos,12,1.0,5.0
196,Burundi,11,1.0,4.0
197,Montserrat,11,1.0,2.0
198,Greenland,11,0.0,11.0
199,Vatican City,11,0.0,2.0
200,Seychelles,11,0.0,6.0
201,Suriname,10,1.0,8.0
202,MS Zaandam,9,2.0,0.0
203,Mauritania,8,1.0,6.0
204,Papua New Guinea,8,0.0,0.0
205,Yemen,7,2.0,1.0
206,Bhutan,7,0.0,5.0
207,British Virgin Islands,6,1.0,3.0
208,St. Barth,6,0.0,6.0
209,Western Sahara,6,0.0,5.0
210,Caribbean Netherlands,5,0.0,0.0
211,Anguilla,3,0.0,3.0
212,Comoros,1,0.0,0.0
213,Saint Pierre Miquelon,1,0.0,0.0
214,China,82874,4633.0,77642.0
