,Country/Region,Confirmed,Deaths,Recovered
52,Morocco,3897,159.0,537.0
53,Argentina,3780,185.0,1030.0
54,Luxembourg,3711,85.0,3088.0
55,Moldova,3304,94.0,825.0
56,Algeria,3256,419.0,1479.0
57,Thailand,2907,51.0,2547.0
58,Kuwait,2892,19.0,656.0
59,Kazakhstan,2601,25.0,646.0
60,Bahrain,2588,8.0,1160.0
61,Greece,2506,130.0,577.0
62,Hungary,2443,262.0,458.0
63,Croatia,2016,54.0,1034.0
64,Oman,1905,10.0,329.0
65,Uzbekistan,1862,8.0,707.0
66,Iceland,1790,10.0,1570.0
67,Iraq,1763,86.0,1224.0
68,Armenia,1677,28.0,803.0
69,Estonia,1635,46.0,228.0
70,Azerbaijan,1617,21.0,1080.0
71,Cameroon,1518,53.0,697.0
72,Bosnia and Herzegovina,1486,57.0,592.0
73,Afghanistan,1463,47.0,188.0
74,New Zealand,1461,18.0,1118.0
75,Lithuania,1426,41.0,460.0
76,Slovenia,1388,81.0,219.0
77,Slovakia,1373,17.0,386.0
78,North Macedonia,1367,59.0,374.0
79,Cuba,1337,51.0,437.0
80,Ghana,1279,10.0,134.0
81,Bulgaria,1247,55.0,197.0
82,Nigeria,1182,35.0,222.0
83,Ivory Coast,1077,14.0,419.0
84,Hong Kong,1038,4.0,753.0
85,Djibouti,1008,2.0,373.0
86,Guinea,996,7.0,208.0
87,Tunisia,939,38.0,207.0
88,Cyprus,810,14.0,148.0
89,Bolivia,807,44.0,54.0
90,Latvia,804,12.0,267.0
91,Andorra,738,40.0,344.0
92,Albania,712,27.0,403.0
93,Diamond Princess,712,13.0,645.0
94,Lebanon,704,24.0,143.0
95,Costa Rica,693,6.0,242.0
96,Niger,684,27.0,325.0
97,Kyrgyzstan,665,8.0,345.0
98,Burkina Faso,629,41.0,442.0
99,Senegal,614,7.0,276.0
100,Honduras,591,55.0,58.0
101,Uruguay,563,12.0,369.0
102,Channel Islands,525,35.0,332.0
103,San Marino,513,40.0,64.0
104,Georgia,456,5.0,139.0
105,Sri Lanka,452,7.0,118.0
106,Malta,448,4.0,249.0
107,Jordan,444,7.0,332.0
108,Guatemala,430,11.0,30.0
109,Taiwan,429,6.0,275.0
110,Réunion,417,0.0,300.0
111,DRC,416,28.0,49.0
112,Somalia,390,18.0,8.0
113,Mayotte,380,4.0,144.0
114,Mali,370,21.0,91.0
115,Kenya,343,14.0,98.0
116,Palestine,342,2.0,92.0
117,Mauritius,331,9.0,295.0
118,Venezuela,323,10.0,132.0
119,Montenegro,320,6.0,153.0
120,Isle of Man,308,18.0,243.0
121,Tanzania,299,10.0,48.0
122,Jamaica,288,7.0,28.0
123,El Salvador,274,8.0,75.0
124,Vietnam,270,0.0,225.0
125,Equatorial Guinea,258,1.0,7.0
126,Paraguay,223,9.0,78.0
127,Sudan,213,17.0,19.0
128,Congo,200,6.0,19.0
129,Faeroe Islands,187,0.0,178.0
130,Rwanda,183,0.0,88.0
131,Maldives,177,0.0,17.0
132,Gabon,176,3.0,30.0
133,Martinique,175,14.0,77.0
134,Guadeloupe,149,12.0,82.0
135,Myanmar,144,5.0,10.0
136,Brunei,138,1.0,121.0
137,Gibraltar,136,0.0,131.0
138,Madagascar,123,0.0,62.0
139,Ethiopia,122,3.0,29.0
140,Cambodia,122,0.0,117.0
141,Liberia,120,11.0,25.0
142,Trinidad and Tobago,115,8.0,53.0
143,French Guiana,111,1.0,87.0
144,Bermuda,109,5.0,39.0
145,Aruba,100,2.0,69.0
146,Togo,96,6.0,62.0
147,Monaco,94,4.0,42.0
148,Cabo Verde,90,1.0,1.0
149,Zambia,84,3.0,37.0
150,Sierra Leone,82,2.0,10.0
151,Liechtenstein,81,1.0,55.0
152,Barbados,79,6.0,31.0
153,Bahamas,78,11.0,15.0
154,Uganda,75,0.0,46.0
155,Sint Maarten,73,12.0,22.0
156,Guyana,73,7.0,12.0
157,Haiti,72,6.0,6.0
158,Cayman Islands,70,1.0,8.0
159,Mozambique,70,0.0,12.0
160,Libya,61,2.0,18.0
161,French Polynesia,57,0.0,41.0
162,Eswatini,56,1.0,10.0
163,Benin,54,1.0,27.0
164,Guinea-Bissau,52,0.0,3.0
165,Nepal,49,0.0,12.0
166,Chad,46,0.0,15.0
167,Macao,45,0.0,27.0
168,Syria,42,3.0,11.0
169,Eritrea,39,0.0,13.0
170,Saint Martin,38,3.0,24.0
171,Mongolia,37,0.0,9.0
172,Malawi,33,3.0,4.0
173,Zimbabwe,31,4.0,2.0
174,Angola,25,2.0,6.0
175,Antigua and Barbuda,24,3.0,11.0
176,Timor-Leste,24,0.0,2.0
177,Botswana,22,1.0,0.0
178,Laos,19,0.0,7.0
179,Belize,18,2.0,5.0
180,Fiji,18,0.0,10.0
181,Grenada,18,0.0,7.0
182,New Caledonia,18,0.0,17.0
183,Curaçao,16,1.0,11.0
184,CAR,16,0.0,10.0
185,Dominica,16,0.0,10.0
186,Namibia,16,0.0,7.0
187,Saint Kitts and Nevis,15,0.0,2.0
188,Saint Lucia,15,0.0,15.0
189,St. Vincent Grenadines,14,0.0,5.0
190,Falkland Islands,13,0.0,11.0
191,Nicaragua,12,3.0,7.0
192,Burundi,11,1.0,4.0
193,Montserrat,11,1.0,2.0
194,Turks and Caicos,11,1.0,4.0
195,Greenland,11,0.0,11.0
196,Seychelles,11,0.0,6.0
197,Gambia,10,1.0,8.0
198,Suriname,10,1.0,7.0
199,MS Zaandam,9,2.0,0.0
200,Vatican City,9,0.0,2.0
201,Papua New Guinea,8,0.0,0.0
202,Mauritania,7,1.0,6.0
203,Bhutan,7,0.0,3.0
204,British Virgin Islands,6,1.0,3.0
205,St. Barth,6,0.0,6.0
206,Western Sahara,6,0.0,5.0
207,Caribbean Netherlands,5,0.0,0.0
208,South Sudan,5,0.0,0.0
209,Sao Tome and Principe,4,0.0,0.0
210,Anguilla,3,0.0,1.0
211,Saint Pierre Miquelon,1,0.0,0.0
212,Yemen,1,0.0,1.0
