,Country/Region,Confirmed,Deaths,Recovered
109,Tanzania,480,16.0,167.0
110,Malta,463,4.0,339.0
111,Mayotte,460,4.0,235.0
112,Jordan,451,8.0,356.0
113,Taiwan,429,6.0,311.0
114,Réunion,418,0.0,300.0
115,Kenya,384,14.0,129.0
116,Jamaica,381,7.0,29.0
117,El Salvador,377,9.0,106.0
118,Sudan,375,28.0,32.0
119,Palestine,344,2.0,71.0
120,Mauritius,334,10.0,306.0
121,Venezuela,329,10.0,142.0
122,Montenegro,322,7.0,203.0
123,Equatorial Guinea,315,1.0,9.0
124,Isle of Man,313,21.0,258.0
125,Maldives,278,0.0,17.0
126,Vietnam,270,0.0,222.0
127,Paraguay,239,9.0,102.0
128,Gabon,238,3.0,53.0
129,Rwanda,212,0.0,95.0
130,Congo,207,8.0,19.0
131,Faeroe Islands,187,0.0,181.0
132,Martinique,175,14.0,83.0
133,Myanmar,150,6.0,27.0
134,Guadeloupe,149,12.0,82.0
135,Liberia,141,16.0,45.0
136,Gibraltar,141,0.0,131.0
137,Brunei,138,1.0,124.0
138,Ethiopia,130,3.0,58.0
139,Madagascar,128,0.0,90.0
140,French Guiana,125,1.0,93.0
141,Cambodia,122,0.0,119.0
142,Trinidad and Tobago,116,8.0,68.0
143,Cabo Verde,114,1.0,2.0
144,Bermuda,111,6.0,48.0
145,Togo,109,7.0,64.0
146,Sierra Leone,104,4.0,12.0
147,Aruba,100,2.0,73.0
148,Zambia,97,3.0,54.0
149,Monaco,95,4.0,58.0
150,Eswatini,91,1.0,10.0
151,Liechtenstein,82,1.0,55.0
152,Uganda,81,0.0,52.0
153,Bahamas,80,11.0,23.0
154,Barbados,80,6.0,39.0
155,Haiti,76,6.0,8.0
156,Mozambique,76,0.0,12.0
157,Sint Maarten,75,13.0,33.0
158,Guyana,74,8.0,15.0
159,Cayman Islands,73,1.0,10.0
160,Guinea-Bissau,73,1.0,18.0
161,Benin,64,1.0,33.0
162,Libya,61,2.0,18.0
163,French Polynesia,58,0.0,49.0
164,Nepal,57,0.0,16.0
165,Chad,52,2.0,19.0
166,CAR,50,0.0,10.0
167,Macao,45,0.0,34.0
168,Syria,43,3.0,21.0
169,Eritrea,39,0.0,19.0
170,Saint Martin,38,3.0,24.0
171,Mongolia,38,0.0,10.0
172,Malawi,36,3.0,7.0
173,South Sudan,34,0.0,0.0
174,Zimbabwe,32,4.0,5.0
175,Angola,27,2.0,7.0
176,Antigua and Barbuda,24,3.0,11.0
177,Timor-Leste,24,0.0,6.0
178,Botswana,23,1.0,5.0
179,Grenada,20,0.0,13.0
180,Laos,19,0.0,7.0
181,Belize,18,2.0,9.0
182,Fiji,18,0.0,12.0
183,New Caledonia,18,0.0,17.0
184,Saint Lucia,17,0.0,15.0
185,Curaçao,16,1.0,13.0
186,Dominica,16,0.0,13.0
187,Namibia,16,0.0,8.0
188,Saint Kitts and Nevis,15,0.0,4.0
189,St. Vincent Grenadines,15,0.0,8.0
190,Nicaragua,13,3.0,7.0
191,Falkland Islands,13,0.0,11.0
192,Turks and Caicos,12,1.0,5.0
193,Burundi,11,1.0,4.0
194,Montserrat,11,1.0,2.0
195,Greenland,11,0.0,11.0
196,Seychelles,11,0.0,6.0
197,Gambia,10,1.0,8.0
198,Suriname,10,1.0,7.0
199,Vatican City,10,0.0,2.0
200,MS Zaandam,9,2.0,0.0
201,Mauritania,8,1.0,6.0
202,Papua New Guinea,8,0.0,0.0
203,Sao Tome and Principe,8,0.0,4.0
204,Bhutan,7,0.0,5.0
205,British Virgin Islands,6,1.0,3.0
206,St. Barth,6,0.0,6.0
207,Western Sahara,6,0.0,5.0
208,Caribbean Netherlands,5,0.0,0.0
209,Anguilla,3,0.0,3.0
210,Saint Pierre Miquelon,1,0.0,0.0
211,Yemen,1,0.0,1.0
212,China,82858,4633.0,77578.0
