,Country/Region,Confirmed,Deaths,Recovered
51,Armenia,13325,211.0,4099.0
52,Kazakhstan,12859,56.0,7376.0
53,Nigeria,12801,361.0,4040.0
54,Denmark,11962,593.0,10792.0
55,Serbia,11896,250.0,11348.0
56,S. Korea,11814,273.0,10563.0
57,Algeria,10265,715.0,6799.0
58,Ghana,9910,48.0,3645.0
59,Moldova,9807,353.0,5738.0
60,Czechia,9697,328.0,6994.0
61,Norway,8561,239.0,8138.0
62,Malaysia,8329,117.0,6694.0
63,Morocco,8302,208.0,7408.0
64,Cameroon,8060,212.0,4748.0
65,Azerbaijan,7876,93.0,4377.0
66,Australia,7265,102.0,6706.0
67,Guatemala,7055,252.0,1261.0
68,Finland,7001,323.0,5800.0
69,Honduras,6327,258.0,712.0
70,Sudan,6242,372.0,2059.0
71,Tajikistan,4609,48.0,2763.0
72,Uzbekistan,4440,18.0,3357.0
73,Senegal,4427,49.0,2699.0
74,Djibouti,4278,31.0,2013.0
75,Guinea,4216,23.0,2918.0
76,DRC,4106,88.0,537.0
77,Luxembourg,4040,110.0,3901.0
78,Hungary,4014,548.0,2284.0
79,Ivory Coast,3881,38.0,1869.0
80,Nepal,3762,14.0,488.0
81,Haiti,3334,51.0,24.0
82,North Macedonia,3152,156.0,1653.0
83,Thailand,3119,58.0,2973.0
84,El Salvador,3104,55.0,1361.0
85,Gabon,3101,21.0,833.0
86,Greece,3049,182.0,1374.0
87,Kenya,2862,85.0,849.0
88,Bulgaria,2810,164.0,1587.0
89,Bosnia and Herzegovina,2704,160.0,2023.0
90,Venezuela,2473,22.0,487.0
91,Somalia,2368,84.0,470.0
92,Croatia,2247,104.0,2128.0
93,Cuba,2200,83.0,1868.0
94,Ethiopia,2156,27.0,361.0
95,Mayotte,2151,25.0,1654.0
96,Kyrgyzstan,2032,23.0,1445.0
97,Estonia,1940,69.0,1683.0
98,Maldives,1916,8.0,925.0
99,Sri Lanka,1857,11.0,990.0
100,CAR,1850,5.0,38.0
101,Iceland,1807,10.0,1794.0
102,Lithuania,1720,71.0,1331.0
103,South Sudan,1604,19.0,15.0
104,Mali,1547,92.0,916.0
105,Slovakia,1530,28.0,1396.0
106,New Zealand,1504,22.0,1482.0
107,Slovenia,1485,109.0,1359.0
108,GuineaBissau,1389,12.0,153.0
109,Lebanon,1350,30.0,779.0
110,Costa Rica,1342,10.0,712.0
111,Equatorial Guinea,1306,12.0,200.0
112,Albania,1263,34.0,945.0
113,Zambia,1200,10.0,912.0
114,Paraguay,1145,11.0,603.0
115,Nicaragua,1118,46.0,370.0
116,Hong Kong,1108,4.0,1049.0
117,Mauritania,1104,59.0,119.0
118,Madagascar,1094,9.0,254.0
119,Latvia,1088,26.0,781.0
120,Tunisia,1087,49.0,982.0
121,Sierra Leone,1001,49.0,611.0
122,Niger,973,65.0,869.0
123,Cyprus,970,18.0,807.0
124,Burkina Faso,890,53.0,765.0
125,Andorra,852,51.0,751.0
126,Uruguay,845,23.0,738.0
127,Chad,839,70.0,685.0
128,Jordan,831,9.0,627.0
129,Georgia,812,13.0,683.0
130,French Guiana,729,2.0,400.0
131,Diamond Princess,712,13.0,651.0
132,San Marino,687,42.0,478.0
133,Congo,683,22.0,210.0
134,Uganda,646,0.0,103.0
135,Malta,630,9.0,596.0
136,Jamaica,598,10.0,405.0
137,Cabo Verde,567,5.0,266.0
138,Channel Islands,564,46.0,512.0
139,Sao Tome and Principe,513,12.0,68.0
140,Tanzania,509,21.0,183.0
141,Togo,497,13.0,251.0
142,Yemen,496,112.0,23.0
143,Réunion,481,1.0,447.0
144,Palestine,473,3.0,404.0
145,Rwanda,451,2.0,297.0
146,Taiwan,443,7.0,430.0
147,Malawi,443,4.0,55.0
148,Mozambique,433,2.0,131.0
149,Liberia,370,30.0,195.0
150,Eswatini,340,3.0,229.0
151,Mauritius,337,10.0,324.0
152,Isle of Man,336,24.0,312.0
153,Libya,332,5.0,57.0
154,Vietnam,332,0.0,316.0
155,Montenegro,324,9.0,315.0
156,Benin,288,4.0,186.0
157,Zimbabwe,287,4.0,46.0
158,Myanmar,244,6.0,159.0
159,Martinique,202,14.0,98.0
160,Mongolia,194,0.0,75.0
161,Faeroe Islands,187,0.0,187.0
162,Gibraltar,176,0.0,165.0
163,Cayman Islands,171,1.0,102.0
164,Guadeloupe,164,14.0,144.0
165,Guyana,154,12.0,84.0
166,Syria,144,6.0,62.0
167,Bermuda,141,9.0,120.0
168,Brunei,141,2.0,138.0
169,Comoros,141,2.0,67.0
170,Suriname,128,2.0,9.0
171,Cambodia,126,0.0,123.0
172,Trinidad and Tobago,117,8.0,109.0
173,Bahamas,103,11.0,64.0
174,Aruba,101,3.0,98.0
175,Monaco,99,4.0,93.0
176,Barbados,92,7.0,81.0
177,Angola,92,4.0,38.0
178,Burundi,83,1.0,45.0
179,Liechtenstein,82,1.0,55.0
180,Sint Maarten,77,15.0,61.0
181,French Polynesia,60,0.0,60.0
182,Bhutan,59,0.0,14.0
183,Macao,45,0.0,45.0
184,Botswana,42,1.0,24.0
185,Saint Martin,41,3.0,33.0
186,Eritrea,39,0.0,39.0
187,Namibia,31,0.0,16.0
188,Gambia,28,1.0,21.0
189,St. Vincent Grenadines,27,0.0,16.0
190,Antigua and Barbuda,26,3.0,20.0
191,TimorLeste,24,0.0,24.0
192,Grenada,23,0.0,22.0
193,Curaçao,21,1.0,15.0
194,New Caledonia,20,0.0,20.0
195,Belize,19,2.0,16.0
196,Laos,19,0.0,18.0
197,Saint Lucia,19,0.0,18.0
198,Dominica,18,0.0,16.0
199,Fiji,18,0.0,18.0
200,Saint Kitts and Nevis,15,0.0,15.0
201,Falkland Islands,13,0.0,13.0
202,Greenland,13,0.0,13.0
203,Turks and Caicos,12,1.0,11.0
204,Vatican City,12,0.0,12.0
205,Montserrat,11,1.0,10.0
206,Seychelles,11,0.0,11.0
207,MS Zaandam,9,2.0,0.0
208,Western Sahara,9,1.0,6.0
209,British Virgin Islands,8,1.0,7.0
210,Papua New Guinea,8,0.0,8.0
211,Caribbean Netherlands,7,0.0,7.0
212,St. Barth,6,0.0,6.0
213,Lesotho,4,0.0,2.0
214,Anguilla,3,0.0,3.0
215,Saint Pierre Miquelon,1,0.0,1.0
