,Country/Region,Confirmed,Deaths,Recovered
92,DRC,1102,44.0,146.0
93,Mayotte,1095,12.0,492.0
94,Hong Kong,1048,4.0,991.0
95,Kyrgyzstan,1037,12.0,709.0
96,Tunisia,1032,45.0,740.0
97,El Salvador,998,20.0,349.0
98,Latvia,950,18.0,627.0
99,Maldives,904,3.0,29.0
100,Cyprus,903,16.0,449.0
101,Sri Lanka,889,9.0,366.0
102,Albania,876,31.0,682.0
103,Lebanon,870,26.0,234.0
104,Gabon,863,9.0,137.0
105,Niger,854,47.0,648.0
106,Guinea-Bissau,820,3.0,26.0
107,Costa Rica,804,7.0,520.0
108,Burkina Faso,766,51.0,588.0
109,Andorra,758,48.0,568.0
110,Paraguay,737,10.0,173.0
111,Mali,730,40.0,398.0
112,Tajikistan,729,21.0,0.0
113,Uruguay,717,19.0,532.0
114,Kenya,715,36.0,259.0
115,Diamond Princess,712,13.0,651.0
116,Georgia,642,11.0,349.0
117,San Marino,638,41.0,161.0
118,Jordan,576,9.0,390.0
119,Channel Islands,547,42.0,455.0
120,Tanzania,509,21.0,183.0
121,Malta,506,5.0,434.0
122,Jamaica,505,9.0,90.0
123,Zambia,441,7.0,117.0
124,Taiwan,440,7.0,372.0
125,Equatorial Guinea,439,4.0,13.0
126,Réunion,437,0.0,354.0
127,Venezuela,423,10.0,220.0
128,Palestine,375,2.0,308.0
129,Chad,357,40.0,76.0
130,Sierra Leone,338,19.0,72.0
131,Congo,333,11.0,53.0
132,Mauritius,332,10.0,322.0
133,Isle of Man,331,23.0,272.0
134,Benin,327,2.0,76.0
135,Montenegro,324,9.0,298.0
136,Vietnam,288,0.0,252.0
137,Rwanda,286,0.0,153.0
138,Cabo Verde,267,2.0,58.0
139,Ethiopia,261,5.0,106.0
140,Nepal,217,0.0,33.0
141,Liberia,211,20.0,85.0
142,Haiti,209,16.0,17.0
143,Sao Tome and Principe,208,5.0,4.0
144,Togo,199,11.0,92.0
145,South Sudan,194,0.0,2.0
146,Martinique,187,14.0,91.0
147,Faeroe Islands,187,0.0,187.0
148,Madagascar,186,0.0,101.0
149,Eswatini,184,2.0,28.0
150,Myanmar,180,6.0,76.0
151,Guadeloupe,155,13.0,109.0
152,Gibraltar,148,0.0,144.0
153,French Guiana,144,1.0,122.0
154,CAR,143,0.0,10.0
155,Brunei,141,1.0,134.0
156,Uganda,126,0.0,55.0
157,Cambodia,122,0.0,121.0
158,Bermuda,121,8.0,66.0
159,Trinidad and Tobago,116,8.0,107.0
160,Guyana,113,10.0,36.0
161,Mozambique,104,0.0,34.0
162,Aruba,101,3.0,89.0
163,Monaco,96,4.0,85.0
164,Bahamas,93,11.0,39.0
165,Barbados,85,7.0,57.0
166,Cayman Islands,85,1.0,50.0
167,Liechtenstein,82,1.0,55.0
168,Sint Maarten,76,15.0,46.0
169,Yemen,65,10.0,1.0
170,Libya,64,3.0,28.0
171,French Polynesia,60,0.0,58.0
172,Malawi,57,3.0,24.0
173,Syria,47,3.0,29.0
174,Angola,45,2.0,13.0
175,Macao,45,0.0,42.0
176,Mongolia,42,0.0,15.0
177,Saint Martin,39,3.0,30.0
178,Eritrea,39,0.0,38.0
179,Zimbabwe,36,4.0,9.0
180,Nicaragua,25,8.0,7.0
181,Antigua and Barbuda,25,3.0,19.0
182,Botswana,24,1.0,17.0
183,Timor-Leste,24,0.0,21.0
184,Gambia,22,1.0,10.0
185,Grenada,21,0.0,13.0
186,Laos,19,0.0,13.0
187,Belize,18,2.0,16.0
188,Fiji,18,0.0,14.0
189,New Caledonia,18,0.0,18.0
190,Saint Lucia,18,0.0,17.0
191,St. Vincent Grenadines,17,0.0,12.0
192,Curaçao,16,1.0,14.0
193,Dominica,16,0.0,15.0
194,Namibia,16,0.0,11.0
195,Burundi,15,1.0,7.0
196,Saint Kitts and Nevis,15,0.0,14.0
197,Falkland Islands,13,0.0,13.0
198,Turks and Caicos,12,1.0,8.0
199,Vatican City,12,0.0,2.0
200,Comoros,11,1.0,0.0
201,Montserrat,11,1.0,8.0
202,Bhutan,11,0.0,5.0
203,Greenland,11,0.0,11.0
204,Seychelles,11,0.0,10.0
205,Suriname,10,1.0,9.0
206,MS Zaandam,9,2.0,0.0
207,Mauritania,9,1.0,6.0
208,Papua New Guinea,8,0.0,8.0
209,British Virgin Islands,7,1.0,4.0
210,Caribbean Netherlands,6,0.0,0.0
211,St. Barth,6,0.0,6.0
212,Western Sahara,6,0.0,6.0
213,Anguilla,3,0.0,3.0
214,Saint Pierre Miquelon,1,0.0,1.0
