,Country/Region,Confirmed,Deaths,Recovered
0,World,2223240,152328.0,567279.0
1,USA,690900,35955.0,58263.0
2,Spain,188093,19613.0,74797.0
3,Italy,172434,22745.0,42727.0
4,France,147969,18681.0,34420.0
5,Germany,139134,4203.0,81800.0
6,UK,108692,14576.0,0.0
7,Iran,79494,4958.0,54064.0
8,Turkey,78546,1769.0,8631.0
9,Belgium,36138,5163.0,7961.0
10,Brazil,33682,2141.0,14026.0
11,Russia,32008,273.0,2590.0
12,Canada,31642,1310.0,10328.0
13,Netherlands,30449,3459.0,250.0
14,Switzerland,27078,1325.0,16400.0
15,Portugal,19022,657.0,519.0
16,Austria,14586,410.0,9704.0
17,Ireland,13980,530.0,77.0
18,India,13835,452.0,1777.0
19,Peru,13489,300.0,6541.0
20,Sweden,13216,1400.0,550.0
21,Israel,12982,151.0,3126.0
22,S. Korea,10635,230.0,7829.0
23,Chile,9252,116.0,3621.0
24,Japan,9231,190.0,935.0
25,Ecuador,8450,421.0,838.0
26,Poland,8379,332.0,866.0
27,Romania,8067,411.0,1508.0
28,Saudi Arabia,7142,87.0,1049.0
29,Denmark,7073,336.0,3389.0
30,Pakistan,7025,135.0,1765.0
31,Norway,6937,161.0,32.0
32,Australia,6526,65.0,3821.0
33,Czechia,6499,173.0,1174.0
34,UAE,6302,37.0,1188.0
35,Mexico,6297,486.0,2125.0
36,Indonesia,5923,520.0,607.0
37,Philippines,5878,387.0,487.0
38,Serbia,5690,110.0,534.0
39,Malaysia,5251,86.0,2967.0
40,Singapore,5050,11.0,708.0
41,Belarus,4779,42.0,342.0
42,Qatar,4663,7.0,464.0
43,Ukraine,4662,125.0,246.0
44,Dominican Republic,4126,200.0,215.0
45,Panama,4016,109.0,98.0
46,Finland,3489,82.0,1700.0
47,Luxembourg,3480,72.0,579.0
48,Colombia,3233,144.0,550.0
49,Egypt,2844,205.0,646.0
50,South Africa,2783,50.0,903.0
51,Thailand,2700,47.0,1689.0
52,Argentina,2669,123.0,666.0
53,Morocco,2564,135.0,281.0
54,Algeria,2418,364.0,846.0
55,Moldova,2264,55.0,276.0
56,Greece,2224,108.0,269.0
57,Bangladesh,1838,75.0,58.0
58,Croatia,1814,36.0,600.0
59,Hungary,1763,156.0,207.0
60,Iceland,1754,9.0,1224.0
61,Bahrain,1740,7.0,725.0
62,Kuwait,1658,5.0,258.0
63,Kazakhstan,1546,17.0,347.0
64,Iraq,1482,81.0,906.0
65,Estonia,1459,38.0,145.0
66,New Zealand,1409,11.0,816.0
67,Uzbekistan,1405,4.0,156.0
68,Azerbaijan,1340,15.0,528.0
69,Slovenia,1304,66.0,174.0
70,Bosnia and Herzegovina,1214,46.0,320.0
71,Armenia,1201,19.0,402.0
72,Lithuania,1149,33.0,210.0
73,North Macedonia,1117,49.0,139.0
74,Oman,1069,6.0,176.0
75,Slovakia,1049,9.0,175.0
76,Hong Kong,1022,4.0,533.0
77,Cameroon,996,22.0,164.0
78,Cuba,923,31.0,192.0
