,Country/Region,Confirmed,Deaths,Recovered
0,World,2629378,183520.0,716580.0
1,USA,844440,47227.0,83759.0
2,Spain,208389,21717.0,85915.0
3,Italy,187327,25085.0,54543.0
4,France,159877,21340.0,40657.0
5,Germany,150062,5250.0,99400.0
6,UK,133495,18100.0,0.0
7,Turkey,98674,2376.0,16477.0
8,Iran,85996,5391.0,63113.0
9,Russia,57999,513.0,4420.0
10,Brazil,45757,2906.0,25318.0
11,Belgium,41889,6262.0,9433.0
12,Canada,39813,1966.0,13647.0
13,Netherlands,34842,4054.0,0.0
14,Switzerland,28268,1509.0,19900.0
15,Portugal,21982,785.0,1143.0
16,India,21370,681.0,4370.0
17,Peru,19250,530.0,7027.0
18,Ireland,16671,769.0,9233.0
19,Sweden,16004,1937.0,550.0
20,Austria,14925,510.0,11328.0
21,Israel,14498,189.0,5215.0
22,Saudi Arabia,12772,114.0,1812.0
23,Japan,11512,281.0,1356.0
24,Chile,11296,160.0,5386.0
25,Ecuador,10850,537.0,1262.0
26,S. Korea,10694,238.0,8277.0
27,Poland,10169,426.0,1513.0
28,Singapore,10141,12.0,896.0
29,Pakistan,10076,212.0,2156.0
30,Romania,9710,524.0,2406.0
31,Mexico,9501,857.0,2627.0
32,UAE,8238,52.0,1546.0
33,Denmark,7912,384.0,5087.0
34,Indonesia,7418,635.0,913.0
35,Belarus,7281,58.0,769.0
36,Norway,7275,187.0,32.0
37,Qatar,7141,10.0,689.0
38,Serbia,7114,134.0,1025.0
39,Czechia,7087,208.0,1989.0
40,Philippines,6710,446.0,693.0
41,Australia,6649,74.0,4920.0
42,Ukraine,6592,174.0,424.0
43,Malaysia,5532,93.0,3452.0
44,Dominican Republic,5300,260.0,581.0
45,Panama,4821,141.0,231.0
46,Colombia,4149,196.0,804.0
47,Finland,4129,149.0,2000.0
48,Bangladesh,3772,120.0,92.0
49,Egypt,3659,276.0,935.0
50,Luxembourg,3654,80.0,711.0
51,South Africa,3635,65.0,1055.0
52,Morocco,3446,149.0,417.0
53,Argentina,3144,152.0,872.0
54,Algeria,2910,402.0,1204.0
55,Thailand,2826,49.0,2352.0
56,Moldova,2778,75.0,560.0
57,Greece,2408,121.0,577.0
58,Kuwait,2248,13.0,443.0
59,Hungary,2168,225.0,295.0
60,Kazakhstan,2135,19.0,515.0
61,Bahrain,2027,7.0,1026.0
62,Croatia,1950,48.0,869.0
63,Iceland,1785,10.0,1462.0
64,Uzbekistan,1716,7.0,450.0
65,Iraq,1631,83.0,1146.0
66,Oman,1614,8.0,238.0
67,Estonia,1559,44.0,184.0
68,Azerbaijan,1518,20.0,907.0
69,Armenia,1473,24.0,633.0
70,New Zealand,1451,14.0,1036.0
71,Lithuania,1370,38.0,357.0
72,Bosnia and Herzegovina,1368,53.0,460.0
73,Slovenia,1353,79.0,205.0
74,North Macedonia,1259,56.0,272.0
75,Slovakia,1244,14.0,284.0
76,Cuba,1189,40.0,341.0
77,Afghanistan,1176,40.0,166.0
78,Cameroon,1163,43.0,331.0
79,Ghana,1154,9.0,99.0
80,Hong Kong,1034,4.0,678.0
81,Bulgaria,1024,49.0,174.0
