,Country/Region,Confirmed,Deaths,Recovered
0,China,80576,3042,53929
1,S. Korea,6593,43,135
2,Iran,4747,124,913
3,Italy,3858,148,414
4,Diamond Princess,696,6,212
5,Germany,578,0,17
6,France,577,9,12
7,Spain,382,5,3
8,Japan,381,6,46
9,USA,233,14,15
10,Switzerland,214,1,3
11,UK,163,2,18
12,Singapore,130,0,81
13,Netherlands,128,1,0
14,Belgium,109,0,1
15,Norway,108,0,1
16,Hong Kong,105,2,37
17,Sweden,101,0,1
18,Malaysia,83,0,22
19,Australia,60,2,22
20,Bahrain,60,0,4
21,Kuwait,58,0,0
22,Thailand,48,1,31
23,Canada,48,0,8
24,Austria,47,0,2
25,Greece,45,0,0
26,Taiwan,44,1,15
27,Iraq,40,3,0
28,Iceland,37,0,0
29,India,31,0,3
30,UAE,28,0,5
31,San Marino,23,1,0
32,Denmark,23,0,1
33,Czechia,18,0,0
34,Algeria,17,0,0
35,Israel,17,0,2
36,Lebanon,16,0,0
37,Oman,16,0,2
38,Vietnam,16,0,16
39,Egypt,15,0,1
40,Finland,15,0,1
41,Ecuador,13,0,0
42,Ireland,13,0,0
43,Portugal,13,0,0
44,Russia,13,0,2
45,Macao,10,0,9
46,Croatia,10,0,0
47,Estonia,10,0,0
48,Brazil,9,0,0
49,Georgia,9,0,0
50,Qatar,8,0,0
51,Romania,8,0,3
52,Palestine,7,0,0
53,Azerbaijan,6,0,0
54,Belarus,6,0,0
55,Mexico,6,0,1
56,Pakistan,6,0,0
57,Slovenia,6,0,0
58,Philippines,5,1,2
59,Saudi Arabia,5,0,1
60,Indonesia,4,0,0
61,New Zealand,4,0,0
62,Senegal,4,0,0
63,Chile,4,0,0
64,Hungary,4,0,0
65,Dominican Republic,2,0,0
66,Luxembourg,2,0,0
67,Morocco,2,0,0
68,Argentina,2,0,0
69,Bosnia and Herzegovina,2,0,0
70,Afghanistan,1,0,0
71,Andorra,1,0,0
72,Armenia,1,0,0
73,Cambodia,1,0,1
74,Jordan,1,0,0
75,Latvia,1,0,1
76,Lithuania,1,0,0
77,North Macedonia,1,0,0
78,Monaco,1,0,0
79,Nepal,1,0,1
80,Nigeria,1,0,0
81,Sri Lanka,1,0,1
82,Tunisia,1,0,0
83,Ukraine,1,0,0
84,Bhutan,1,0,0
85,Cameroon,1,0,0
86,Costa Rica,1,0,0
87,Gibraltar,1,0,0
88,Vatican City,1,0,0
89,Liechtenstein,1,0,0
90,Peru,1,0,0
91,Poland,1,0,0
92,Serbia,1,0,0
93,Slovakia,1,0,0
94,South Africa,1,0,0
