,Country/Region,Confirmed,Deaths,Recovered
0,World,3136508,217813.0,953309.0
1,China,82836,4633.0,77555.0
2,USA,1035765,59266.0,142238.0
3,Spain,232128,23822.0,123903.0
4,Italy,201505,27359.0,68941.0
5,France,165911,23660.0,46886.0
6,UK,161145,21678.0,0.0
7,Germany,159912,6314.0,117400.0
8,Turkey,114653,2992.0,38809.0
9,Russia,93558,867.0,8456.0
10,Iran,92584,5877.0,72439.0
11,Brazil,72899,5063.0,32544.0
12,Canada,50026,2859.0,19190.0
13,Belgium,47334,7331.0,10943.0
14,Netherlands,38416,4566.0,0.0
15,India,31324,1008.0,7747.0
16,Peru,31190,854.0,9179.0
17,Switzerland,29264,1699.0,22600.0
18,Portugal,24322,948.0,1389.0
19,Ecuador,24258,871.0,1557.0
20,Saudi Arabia,20077,152.0,2784.0
21,Ireland,19877,1159.0,9233.0
22,Sweden,19621,2355.0,1005.0
23,Israel,15728,210.0,7746.0
24,Mexico,15529,1434.0,9086.0
25,Austria,15357,569.0,12580.0
26,Singapore,14951,14.0,1128.0
27,Pakistan,14612,312.0,3233.0
28,Chile,14365,207.0,7710.0
29,Japan,13736,394.0,1899.0
30,Poland,12218,596.0,2655.0
31,Belarus,12208,79.0,1993.0
32,Qatar,11921,10.0,1134.0
33,Romania,11616,663.0,3404.0
34,UAE,11380,89.0,2181.0
35,S. Korea,10752,244.0,8854.0
36,Indonesia,9511,773.0,1254.0
37,Ukraine,9410,239.0,992.0
38,Denmark,8851,434.0,6121.0
39,Serbia,8497,168.0,1260.0
40,Philippines,7958,530.0,975.0
41,Norway,7660,206.0,32.0
42,Czechia,7504,227.0,2948.0
43,Australia,6738,88.0,5626.0
44,Bangladesh,6462,155.0,139.0
45,Dominican Republic,6416,286.0,1165.0
46,Panama,6021,167.0,455.0
47,Colombia,5949,269.0,1268.0
48,Malaysia,5851,100.0,4032.0
49,Egypt,5042,359.0,1304.0
50,South Africa,4996,93.0,2073.0
51,Finland,4740,199.0,2800.0
52,Morocco,4252,165.0,778.0
53,Argentina,4127,207.0,1162.0
54,Luxembourg,3741,89.0,3123.0
55,Algeria,3649,437.0,1651.0
56,Moldova,3638,103.0,975.0
57,Kuwait,3440,23.0,1176.0
58,Kazakhstan,3027,25.0,774.0
59,Thailand,2938,54.0,2652.0
60,Bahrain,2811,8.0,1310.0
61,Hungary,2649,291.0,516.0
62,Greece,2566,138.0,577.0
63,Oman,2131,10.0,364.0
64,Croatia,2047,63.0,1232.0
65,Uzbekistan,1939,8.0,992.0
66,Iraq,1928,90.0,1319.0
67,Armenia,1867,30.0,866.0
68,Afghanistan,1828,58.0,228.0
69,Iceland,1795,10.0,1636.0
70,Azerbaijan,1717,22.0,1221.0
71,Cameroon,1705,58.0,915.0
72,Ghana,1671,16.0,188.0
73,Estonia,1660,50.0,240.0
74,Bosnia and Herzegovina,1585,63.0,682.0
75,Nigeria,1532,44.0,255.0
76,New Zealand,1472,19.0,1214.0
77,Cuba,1437,58.0,575.0
78,North Macedonia,1421,71.0,589.0
79,Slovenia,1408,86.0,223.0
80,Bulgaria,1399,58.0,222.0
81,Slovakia,1384,20.0,423.0
82,Lithuania,1344,44.0,536.0
83,Guinea,1240,7.0,269.0
84,Ivory Coast,1183,14.0,525.0
85,Djibouti,1072,2.0,498.0
86,Hong Kong,1038,4.0,811.0
87,Bolivia,1014,53.0,98.0
88,Tunisia,975,40.0,279.0
89,Cyprus,837,15.0,148.0
90,Latvia,836,13.0,267.0
91,Senegal,823,9.0,296.0
92,Albania,750,30.0,431.0
93,Andorra,743,41.0,398.0
94,Lebanon,717,24.0,145.0
95,Diamond Princess,712,13.0,645.0
96,Niger,709,31.0,403.0
97,Kyrgyzstan,708,8.0,416.0
98,Costa Rica,705,6.0,306.0
99,Honduras,702,64.0,79.0
100,Burkina Faso,638,42.0,476.0
101,Uruguay,620,15.0,386.0
102,Sri Lanka,619,7.0,134.0
103,San Marino,553,41.0,64.0
104,Channel Islands,530,36.0,352.0
105,Guatemala,530,15.0,49.0
106,Somalia,528,28.0,19.0
107,Georgia,511,6.0,168.0
108,DRC,471,30.0,56.0
109,Mayotte,460,4.0,235.0
110,Malta,458,4.0,303.0
111,Jordan,449,8.0,348.0
112,Taiwan,429,6.0,307.0
113,Mali,424,24.0,122.0
114,Réunion,418,0.0,300.0
115,Kenya,374,14.0,124.0
116,Jamaica,364,7.0,29.0
117,El Salvador,345,8.0,97.0
118,Palestine,343,2.0,71.0
119,Mauritius,334,10.0,303.0
120,Venezuela,329,10.0,142.0
121,Montenegro,321,7.0,199.0
122,Sudan,318,25.0,31.0
123,Equatorial Guinea,315,1.0,9.0
124,Isle of Man,309,21.0,252.0
125,Tanzania,299,10.0,48.0
126,Vietnam,270,0.0,225.0
127,Maldives,250,0.0,17.0
128,Gabon,238,3.0,53.0
129,Paraguay,230,9.0,95.0
130,Rwanda,212,0.0,95.0
131,Congo,207,8.0,19.0
132,Faeroe Islands,187,0.0,181.0
133,Martinique,175,14.0,83.0
134,Myanmar,150,5.0,16.0
135,Guadeloupe,149,12.0,82.0
136,Liberia,141,16.0,45.0
137,Gibraltar,141,0.0,131.0
138,Brunei,138,1.0,124.0
139,Madagascar,128,0.0,82.0
140,Ethiopia,126,3.0,50.0
141,French Guiana,125,1.0,93.0
142,Cambodia,122,0.0,119.0
143,Trinidad and Tobago,116,8.0,59.0
144,Cabo Verde,114,1.0,2.0
145,Bermuda,110,6.0,44.0
146,Sierra Leone,104,4.0,12.0
147,Aruba,100,2.0,73.0
148,Togo,99,6.0,63.0
149,Monaco,95,4.0,50.0
150,Zambia,95,3.0,42.0
151,Liechtenstein,82,1.0,55.0
152,Bahamas,80,11.0,23.0
153,Barbados,80,6.0,39.0
154,Uganda,79,0.0,52.0
155,Haiti,76,6.0,8.0
156,Mozambique,76,0.0,12.0
157,Sint Maarten,75,13.0,33.0
158,Guyana,74,8.0,15.0
159,Guinea-Bissau,73,1.0,18.0
160,Eswatini,71,1.0,10.0
161,Cayman Islands,70,1.0,10.0
162,Benin,64,1.0,33.0
163,Libya,61,2.0,18.0
164,French Polynesia,58,0.0,49.0
165,Nepal,54,0.0,16.0
166,Chad,52,2.0,19.0
167,CAR,50,0.0,10.0
168,Macao,45,0.0,32.0
169,Syria,43,3.0,21.0
170,Eritrea,39,0.0,19.0
171,Saint Martin,38,3.0,24.0
172,Mongolia,38,0.0,10.0
173,Malawi,36,3.0,5.0
174,South Sudan,34,0.0,0.0
175,Zimbabwe,32,4.0,5.0
176,Angola,27,2.0,6.0
177,Antigua and Barbuda,24,3.0,11.0
178,Timor-Leste,24,0.0,6.0
179,Botswana,23,1.0,0.0
180,Laos,19,0.0,7.0
181,Belize,18,2.0,6.0
182,Fiji,18,0.0,12.0
183,Grenada,18,0.0,7.0
184,New Caledonia,18,0.0,17.0
185,Curaçao,16,1.0,11.0
186,Dominica,16,0.0,13.0
