,Country/Region,Confirmed,Deaths,Recovered
0,World,7709523,427210.0,3907497.0
1,USA,2112250,116731.0,837245.0
2,Brazil,828810,41828.0,396692.0
3,Russia,511423,6715.0,269370.0
4,India,309603,8890.0,154231.0
5,UK,292950,41481.0,0.0
6,Spain,290289,27136.0,0.0
7,Italy,236305,34223.0,173085.0
8,Peru,214788,6109.0,102429.0
9,Germany,187251,8863.0,171600.0
10,Iran,182525,8659.0,144649.0
11,Turkey,175218,4778.0,149102.0
12,Chile,160846,2870.0,131358.0
13,France,156287,29374.0,72572.0
14,Mexico,133974,15944.0,98064.0
15,Pakistan,125933,2463.0,40247.0
16,Saudi Arabia,119942,893.0,81029.0
17,Canada,97898,8048.0,58490.0
18,China,83064,4634.0,78365.0
19,Bangladesh,81523,1095.0,17249.0
20,Qatar,76588,70.0,53296.0
21,South Africa,61927,1354.0,35006.0
22,Belgium,59819,9646.0,16498.0
23,Belarus,52520,298.0,27760.0
24,Sweden,49684,4854.0,0.0
25,Netherlands,48461,6053.0,0.0
26,Ecuador,45778,3828.0,22679.0
27,Colombia,45212,1488.0,17790.0
28,UAE,41499,287.0,25946.0
29,Egypt,41303,1422.0,11108.0
30,Singapore,39850,25.0,28040.0
31,Indonesia,36406,2048.0,13213.0
32,Portugal,36180,1505.0,22200.0
33,Kuwait,34952,285.0,25048.0
34,Switzerland,31063,1938.0,28800.0
35,Ukraine,29753,870.0,13567.0
36,Poland,28577,1222.0,13805.0
37,Argentina,27373,772.0,8743.0
38,Ireland,25250,1705.0,22698.0
39,Philippines,24787,1052.0,5454.0
40,Afghanistan,23546,446.0,3928.0
41,Dominican Republic,22008,568.0,12754.0
42,Romania,21404,1380.0,15445.0
43,Oman,21071,96.0,7489.0
44,Israel,18795,300.0,15288.0
45,Panama,18586,418.0,10977.0
46,Iraq,17770,496.0,6868.0
47,Japan,17292,920.0,15383.0
48,Bahrain,17269,36.0,11903.0
49,Austria,17064,675.0,15985.0
50,Bolivia,16165,533.0,2372.0
51,Armenia,15281,258.0,5639.0
52,Nigeria,14554,387.0,4494.0
53,Kazakhstan,13872,70.0,8829.0
54,Serbia,12175,252.0,11348.0
55,Denmark,12099,594.0,10993.0
56,S. Korea,12003,277.0,10669.0
57,Moldova,11093,385.0,6229.0
58,Ghana,10856,48.0,3921.0
59,Algeria,10698,751.0,7322.0
60,Czechia,9887,329.0,7170.0
61,Azerbaijan,9218,113.0,5116.0
62,Cameroon,8681,212.0,4836.0
63,Norway,8613,242.0,8138.0
64,Morocco,8610,212.0,7618.0
65,Guatemala,8561,334.0,1567.0
66,Malaysia,8402,119.0,7168.0
67,Honduras,7669,294.0,837.0
68,Australia,7290,102.0,6783.0
69,Finland,7073,325.0,6200.0
70,Sudan,6730,413.0,2278.0
71,Nepal,5062,16.0,877.0
72,Tajikistan,4902,49.0,3158.0
73,Uzbekistan,4869,19.0,3700.0
74,Senegal,4851,56.0,3100.0
75,Ivory Coast,4684,45.0,2263.0
76,DRC,4637,101.0,580.0
77,Djibouti,4441,38.0,2730.0
78,Guinea,4426,24.0,3106.0
79,Luxembourg,4055,110.0,3918.0
80,Hungary,4053,555.0,2447.0
81,Haiti,3941,64.0,24.0
82,North Macedonia,3701,171.0,1694.0
83,El Salvador,3481,68.0,1587.0
84,Gabon,3463,23.0,1024.0
85,Kenya,3305,96.0,1164.0
86,Thailand,3129,58.0,2987.0
87,Greece,3108,183.0,1374.0
88,Bulgaria,3086,168.0,1688.0
89,Ethiopia,2915,47.0,451.0
90,Bosnia and Herzegovina,2893,163.0,2119.0
91,Venezuela,2814,23.0,487.0
92,Somalia,2513,85.0,532.0
93,Mayotte,2268,28.0,1790.0
94,Croatia,2249,107.0,2133.0
95,Cuba,2233,84.0,1902.0
96,Kyrgyzstan,2166,26.0,1668.0
97,CAR,2044,7.0,360.0
98,Maldives,2003,8.0,1193.0
99,Estonia,1970,69.0,1703.0
100,Sri Lanka,1880,11.0,1196.0
101,Iceland,1807,10.0,1794.0
102,Lithuania,1756,74.0,1400.0
103,Mali,1752,101.0,1023.0
104,South Sudan,1670,24.0,48.0
105,Costa Rica,1612,12.0,731.0
106,Mauritania,1572,81.0,278.0
107,Slovakia,1542,28.0,1409.0
108,New Zealand,1504,22.0,1482.0
109,Slovenia,1490,109.0,1359.0
110,Nicaragua,1464,55.0,953.0
111,GuineaBissau,1460,15.0,153.0
112,Lebanon,1422,31.0,853.0
113,Albania,1416,36.0,1034.0
114,Zambia,1321,10.0,1104.0
115,Equatorial Guinea,1306,12.0,200.0
116,Paraguay,1254,11.0,633.0
117,Madagascar,1240,10.0,344.0
118,Hong Kong,1109,4.0,1060.0
119,Sierra Leone,1103,51.0,648.0
120,Latvia,1096,27.0,818.0
121,Tunisia,1093,49.0,995.0
122,French Guiana,1043,2.0,489.0
123,Cyprus,980,18.0,807.0
124,Niger,978,65.0,881.0
125,Jordan,915,9.0,671.0
126,Burkina Faso,892,53.0,791.0
127,Andorra,853,51.0,781.0
128,Chad,848,72.0,711.0
129,Uruguay,847,23.0,772.0
130,Georgia,843,13.0,697.0
131,Congo,728,24.0,221.0
132,Diamond Princess,712,13.0,651.0
133,Cabo Verde,697,6.0,294.0
134,San Marino,694,42.0,520.0
135,Uganda,686,0.0,161.0
136,Malta,645,9.0,600.0
137,Sao Tome and Principe,639,12.0,156.0
138,Yemen,632,139.0,28.0
139,Jamaica,611,10.0,408.0
140,Channel Islands,565,48.0,512.0
141,Togo,525,13.0,279.0
142,Rwanda,510,2.0,321.0
143,Tanzania,509,21.0,183.0
144,Mozambique,509,2.0,145.0
145,Palestine,489,3.0,414.0
146,Réunion,488,1.0,460.0
147,Malawi,481,4.0,55.0
148,Eswatini,472,3.0,246.0
149,Taiwan,443,7.0,431.0
150,Liberia,421,32.0,210.0
151,Libya,393,5.0,59.0
152,Benin,388,5.0,217.0
153,Zimbabwe,343,4.0,51.0
154,Mauritius,337,10.0,325.0
155,Isle of Man,336,24.0,312.0
156,Vietnam,333,0.0,323.0
157,Montenegro,324,9.0,315.0
158,Myanmar,261,6.0,165.0
159,Martinique,202,14.0,98.0
160,Mongolia,197,0.0,95.0
161,Suriname,187,3.0,9.0
162,Cayman Islands,187,1.0,115.0
163,Faeroe Islands,187,0.0,187.0
164,Gibraltar,176,0.0,172.0
165,Guadeloupe,171,14.0,157.0
166,Syria,164,6.0,68.0
167,Comoros,162,2.0,97.0
168,Guyana,159,12.0,95.0
169,Bermuda,141,9.0,127.0
170,Brunei,141,2.0,138.0
171,Angola,130,5.0,42.0
172,Cambodia,126,0.0,125.0
173,Trinidad and Tobago,117,8.0,109.0
174,Bahamas,103,11.0,68.0
175,Aruba,101,3.0,98.0
176,Monaco,99,4.0,93.0
177,Barbados,96,7.0,83.0
