,Country/Region,Confirmed,Deaths,Recovered
0,World,4178097,283734.0,1490444.0
1,China,82901,4633.0,78120.0
2,USA,1367638,80787.0,256336.0
3,Spain,264663,26621.0,176439.0
4,UK,219183,31855.0,0.0
5,Italy,219070,30560.0,105186.0
6,Russia,209688,1915.0,34306.0
7,France,176970,26380.0,56217.0
8,Germany,171879,7569.0,144400.0
9,Brazil,162699,11123.0,64957.0
10,Turkey,138657,3786.0,92691.0
11,Iran,107603,6640.0,86143.0
12,Canada,68848,4870.0,32096.0
13,Peru,67307,1889.0,21349.0
14,India,67161,2212.0,20969.0
15,Belgium,53081,8656.0,13642.0
16,Netherlands,42627,5440.0,0.0
17,Saudi Arabia,39048,246.0,11457.0
18,Mexico,33460,3353.0,21824.0
19,Pakistan,30334,659.0,8063.0
20,Switzerland,30305,1833.0,26600.0
21,Ecuador,29509,2127.0,3433.0
22,Chile,28866,312.0,13112.0
23,Portugal,27581,1135.0,2549.0
24,Sweden,26322,3225.0,4971.0
25,Singapore,23336,20.0,2721.0
26,Ireland,22996,1458.0,17110.0
27,Belarus,22973,131.0,6406.0
28,Qatar,22520,14.0,2753.0
29,UAE,18198,198.0,4804.0
30,Israel,16477,252.0,11430.0
31,Poland,15996,800.0,5698.0
32,Austria,15871,618.0,13991.0
33,Japan,15777,624.0,8127.0
34,Romania,15362,961.0,7051.0
35,Ukraine,15232,391.0,3060.0
36,Bangladesh,14657,228.0,2650.0
37,Indonesia,14032,973.0,2698.0
38,Colombia,11063,463.0,2705.0
39,S. Korea,10874,256.0,9610.0
40,Philippines,10794,719.0,1924.0
41,Denmark,10429,529.0,8217.0
42,Dominican Republic,10347,388.0,2763.0
43,Serbia,10114,215.0,3006.0
44,South Africa,10015,194.0,4173.0
45,Egypt,9400,525.0,2075.0
46,Kuwait,8688,58.0,2729.0
47,Panama,8282,237.0,4501.0
48,Czechia,8123,280.0,4474.0
49,Norway,8105,219.0,32.0
50,Australia,6941,97.0,6163.0
51,Malaysia,6656,108.0,5025.0
52,Morocco,6063,188.0,2554.0
53,Argentina,6034,305.0,1757.0
54,Finland,5962,267.0,4000.0
55,Algeria,5723,502.0,2678.0
56,Kazakhstan,5090,31.0,1941.0
57,Bahrain,4941,8.0,2070.0
58,Moldova,4927,169.0,1958.0
59,Afghanistan,4402,120.0,558.0
60,Nigeria,4399,143.0,778.0
61,Ghana,4263,22.0,378.0
62,Luxembourg,3886,101.0,3586.0
63,Oman,3399,17.0,1117.0
64,Armenia,3313,45.0,1325.0
65,Hungary,3263,413.0,933.0
66,Thailand,3009,56.0,2794.0
67,Iraq,2767,109.0,1734.0
68,Greece,2716,151.0,1374.0
69,Cameroon,2579,114.0,1465.0
70,Azerbaijan,2519,32.0,1650.0
71,Bolivia,2437,114.0,258.0
72,Uzbekistan,2418,10.0,1881.0
73,Croatia,2187,90.0,1764.0
74,Guinea,2146,11.0,714.0
75,Bosnia and Herzegovina,2117,107.0,1106.0
76,Bulgaria,1965,91.0,444.0
77,Honduras,1830,108.0,195.0
78,Iceland,1801,10.0,1773.0
79,Cuba,1766,77.0,1193.0
80,Estonia,1739,60.0,750.0
81,Senegal,1709,19.0,650.0
82,Ivory Coast,1700,21.0,794.0
83,North Macedonia,1642,91.0,1136.0
84,New Zealand,1494,21.0,1371.0
85,Lithuania,1479,50.0,828.0
86,Slovenia,1457,102.0,256.0
87,Slovakia,1457,26.0,941.0
88,Sudan,1365,70.0,149.0
89,Djibouti,1210,3.0,847.0
90,Somalia,1054,51.0,118.0
91,Hong Kong,1048,4.0,982.0
92,Tunisia,1032,45.0,660.0
93,Mayotte,1023,11.0,492.0
94,Kyrgyzstan,1002,12.0,675.0
95,DRC,991,41.0,136.0
96,Guatemala,967,24.0,104.0
97,Latvia,939,18.0,464.0
98,Cyprus,898,16.0,401.0
99,El Salvador,889,17.0,293.0
100,Albania,868,31.0,650.0
101,Sri Lanka,856,9.0,321.0
102,Lebanon,845,26.0,234.0
103,Maldives,835,3.0,29.0
104,Niger,821,46.0,624.0
105,Costa Rica,792,6.0,501.0
106,Andorra,755,48.0,550.0
107,Burkina Faso,751,49.0,577.0
108,Guinea-Bissau,726,3.0,26.0
109,Paraguay,713,10.0,165.0
110,Diamond Princess,712,13.0,651.0
111,Uruguay,707,19.0,517.0
112,Mali,704,38.0,351.0
113,Kenya,672,32.0,239.0
114,Gabon,661,8.0,110.0
115,Georgia,635,10.0,309.0
116,San Marino,628,41.0,126.0
117,Tajikistan,612,20.0,0.0
118,Channel Islands,545,41.0,447.0
119,Jordan,540,9.0,389.0
120,Tanzania,509,21.0,183.0
121,Jamaica,498,9.0,78.0
122,Malta,496,5.0,433.0
123,Taiwan,440,6.0,366.0
124,Equatorial Guinea,439,4.0,13.0
125,Réunion,436,0.0,354.0
126,Venezuela,414,10.0,193.0
127,Palestine,375,2.0,263.0
128,Mauritius,332,10.0,320.0
129,Isle of Man,330,23.0,271.0
130,Montenegro,324,9.0,290.0
131,Chad,322,31.0,53.0
132,Benin,319,2.0,62.0
133,Sierra Leone,307,18.0,67.0
134,Vietnam,288,0.0,241.0
135,Rwanda,284,0.0,140.0
136,Congo,274,10.0,33.0
137,Zambia,267,7.0,117.0
138,Cabo Verde,246,2.0,56.0
139,Ethiopia,239,5.0,99.0
140,Sao Tome and Principe,208,5.0,4.0
141,Liberia,199,20.0,79.0
142,Faeroe Islands,187,0.0,187.0
143,Martinique,186,14.0,83.0
144,Madagascar,186,0.0,101.0
145,Haiti,182,15.0,17.0
146,Myanmar,180,6.0,72.0
147,Togo,174,11.0,89.0
148,Eswatini,172,2.0,27.0
149,Guadeloupe,154,13.0,104.0
150,Gibraltar,146,0.0,143.0
151,French Guiana,144,1.0,122.0
152,CAR,143,0.0,10.0
153,Brunei,141,1.0,134.0
154,Cambodia,122,0.0,120.0
155,Uganda,121,0.0,55.0
156,South Sudan,120,0.0,2.0
157,Bermuda,118,7.0,64.0
158,Trinidad and Tobago,116,8.0,107.0
159,Nepal,110,0.0,31.0
160,Guyana,104,10.0,35.0
161,Aruba,101,3.0,89.0
162,Monaco,96,4.0,82.0
163,Bahamas,92,11.0,37.0
164,Mozambique,91,0.0,34.0
165,Barbados,84,7.0,57.0
166,Liechtenstein,82,1.0,55.0
167,Cayman Islands,81,1.0,41.0
168,Sint Maarten,76,15.0,46.0
