,Country/Region,Confirmed,Deaths,Recovered
143,Tanzania,19,1.0,17
144,Congo,19,0.0,19
145,Maldives,18,0.0,5
146,Gabon,16,1.0,15
147,New Caledonia,16,0.0,16
148,Myanmar,15,1.0,14
149,Saint Martin,15,1.0,12
150,Eritrea,15,0.0,15
151,Haiti,15,0.0,14
152,Bahamas,14,0.0,13
153,Guyana,12,2.0,10
154,Cayman Islands,12,1.0,11
155,Dominica,12,0.0,12
156,Equatorial Guinea,12,0.0,11
157,Mongolia,12,0.0,10
158,Curaçao,11,1.0,8
159,Namibia,11,0.0,9
160,Syria,10,2.0,8
161,Greenland,10,0.0,8
162,Seychelles,10,0.0,10
163,Benin,9,0.0,8
164,Grenada,9,0.0,9
165,Laos,9,0.0,9
166,Saint Lucia,9,0.0,8
167,Eswatini,9,0.0,9
168,Zimbabwe,8,1.0,7
169,Guinea-Bissau,8,0.0,8
170,Libya,8,0.0,8
171,Mozambique,8,0.0,8
172,Saint Kitts and Nevis,8,0.0,8
173,Suriname,8,0.0,8
174,Angola,7,2.0,4
175,Sudan,7,2.0,4
176,Antigua and Barbuda,7,0.0,7
177,Chad,7,0.0,7
178,Cabo Verde,6,1.0,5
179,Mauritania,6,1.0,3
180,Vatican City,6,0.0,6
181,St. Barth,6,0.0,5
182,Sint Maarten,6,0.0,6
183,Nepal,5,0.0,4
184,Fiji,5,0.0,5
185,Montserrat,5,0.0,5
186,Somalia,5,0.0,4
187,Turks and Caicos,5,0.0,5
188,Gambia,4,1.0,3
189,Nicaragua,4,1.0,3
190,Bhutan,4,0.0,4
191,Belize,3,0.0,3
192,Botswana,3,0.0,3
193,British Virgin Islands,3,0.0,3
194,CAR,3,0.0,3
195,Liberia,3,0.0,3
196,MS Zaandam,2,0.0,2
197,Anguilla,2,0.0,2
198,Burundi,2,0.0,2
199,Papua New Guinea,1,0.0,1
200,St. Vincent Grenadines,1,0.0,0
201,Sierra Leone,1,0.0,1
202,Timor-Leste,1,0.0,1
203,China,81518,3305.0,2161
