,Country/Region,Confirmed,Deaths,Recovered
0,USA,274987,7065.0,255878
1,Italy,119827,14681.0,85388
2,Spain,119199,11198.0,77488
3,Germany,91159,1275.0,65309
4,France,64338,6507.0,43823
5,Iran,53183,3294.0,31954
6,UK,38168,3605.0,34428
7,Turkey,20921,425.0,20012
8,Switzerland,19606,591.0,14169
9,Belgium,16770,1143.0,12755
10,Netherlands,15723,1487.0,13986
11,Canada,12375,208.0,9981
12,Austria,11524,168.0,9334
13,S. Korea,10062,174.0,3867
14,Portugal,9886,246.0,9572
15,Brazil,9056,359.0,8570
16,Israel,7428,40.0,6985
17,Sweden,6131,358.0,5568
18,Norway,5370,59.0,5279
19,Australia,5350,28.0,4737
20,Ireland,4273,120.0,4148
21,Russia,4149,34.0,3834
22,Czechia,4091,53.0,3966
23,Denmark,3757,139.0,2425
24,Chile,3737,22.0,3288
25,Poland,3383,71.0,3256
26,Ecuador,3368,145.0,3158
27,Malaysia,3333,53.0,2453
28,Romania,3183,133.0,2767
29,Philippines,3018,136.0,2830
30,Pakistan,2686,40.0,2520
31,Japan,2617,63.0,2040
32,Luxembourg,2612,31.0,2081
33,India,2567,72.0,2303
34,Saudi Arabia,2039,25.0,1663
35,Indonesia,1986,181.0,1671
36,Thailand,1978,19.0,1347
37,Finland,1615,20.0,1295
38,Greece,1613,63.0,1472
39,Peru,1595,61.0,997
40,Mexico,1510,50.0,827
41,South Africa,1505,9.0,1401
42,Dominican Republic,1488,68.0,1404
43,Serbia,1476,39.0,1383
44,Panama,1475,37.0,1428
45,Iceland,1364,4.0,1051
46,Colombia,1267,25.0,1187
47,Argentina,1265,39.0,960
48,UAE,1264,9.0,1147
49,Algeria,1171,105.0,1004
50,Singapore,1114,5.0,827
51,Croatia,1079,8.0,979
52,Qatar,1075,3.0,979
53,Ukraine,1072,27.0,1023
54,Egypt,985,66.0,703
55,Estonia,961,12.0,901
56,Slovenia,934,20.0,844
57,New Zealand,868,1.0,764
58,Hong Kong,845,4.0,668
59,Iraq,820,54.0,540
60,Morocco,791,48.0,686
61,Armenia,736,7.0,686
62,Diamond Princess,712,11.0,82
63,Lithuania,696,9.0,680
64,Bahrain,672,4.0,286
65,Hungary,623,26.0,554
66,Moldova,591,8.0,557
