,Country/Region,Confirmed,Deaths,Recovered
0,China,81171,3277.0,4735
1,Italy,69176,6820.0,54030
2,USA,53655,698.0,52579
3,Spain,42058,2991.0,35273
4,Germany,32991,159.0,29542
5,Iran,24811,1934.0,13964
6,France,22304,1100.0,17923
7,Switzerland,9877,122.0,9624
8,S. Korea,9037,120.0,5410
9,UK,8077,422.0,7520
10,Netherlands,5560,276.0,5282
11,Austria,5283,28.0,5246
12,Belgium,4269,122.0,3686
13,Norway,2866,12.0,2848
14,Canada,2792,26.0,2654
15,Portugal,2362,33.0,2307
16,Australia,2317,8.0,2191
17,Sweden,2299,40.0,2243
18,Brazil,2247,46.0,2199
19,Israel,1930,3.0,1874
20,Turkey,1872,44.0,1828
21,Malaysia,1624,16.0,1425
22,Denmark,1591,32.0,1558
23,Czechia,1394,3.0,1381
24,Ireland,1329,7.0,1317
25,Japan,1193,43.0,865
26,Luxembourg,1099,8.0,1085
27,Ecuador,1082,27.0,1052
28,Pakistan,972,7.0,947
29,Chile,922,2.0,903
30,Poland,901,10.0,890
31,Thailand,827,4.0,771
32,Romania,794,12.0,703
33,Finland,792,1.0,781
34,Saudi Arabia,767,1.0,738
35,Greece,743,20.0,694
36,Diamond Princess,712,10.0,115
37,Indonesia,686,55.0,601
38,Iceland,648,2.0,595
39,Singapore,558,2.0,400
40,South Africa,554,0.0,550
41,Philippines,552,35.0,497
42,India,536,10.0,486
43,Qatar,526,0.0,485
44,Russia,495,1.0,472
45,Slovenia,480,4.0,473
46,Panama,443,6.0,436
47,Peru,416,7.0,408
48,Egypt,402,20.0,302
49,Bahrain,392,3.0,212
50,Argentina,387,6.0,329
51,Hong Kong,386,4.0,280
52,Croatia,382,1.0,376
53,Colombia,378,3.0,369
54,Estonia,369,0.0,362
55,Mexico,367,4.0,359
56,Lebanon,318,4.0,306
57,Iraq,316,27.0,214
58,Dominican Republic,312,6.0,303
59,Serbia,303,3.0,285
60,Algeria,264,19.0,221
61,Armenia,249,0.0,235
62,UAE,248,2.0,201
63,Bulgaria,218,3.0,212
64,Taiwan,216,2.0,185
65,Lithuania,209,2.0,206
66,New Zealand,205,0.0,183
67,Slovakia,204,0.0,197
68,Latvia,197,0.0,196
69,Kuwait,191,0.0,152
70,Uruguay,189,0.0,189
71,San Marino,187,21.0,162
72,Hungary,187,9.0,157
73,Costa Rica,177,2.0,173
74,Morocco,170,5.0,159
75,Bosnia and Herzegovina,168,3.0,163
76,Andorra,164,1.0,162
77,Jordan,154,0.0,153
78,North Macedonia,148,2.0,145
79,Vietnam,134,0.0,117
80,Moldova,125,1.0,122
81,Cyprus,124,3.0,118
82,Albania,123,5.0,108
83,Faeroe Islands,122,0.0,89
84,Burkina Faso,114,4.0,103
85,Tunisia,114,4.0,109
86,Malta,110,0.0,108
87,Brunei,104,0.0,102
88,Ukraine,102,3.0,98
89,Sri Lanka,102,0.0,100
90,Réunion,94,0.0,93
91,Cambodia,91,0.0,87
92,Azerbaijan,87,1.0,76
93,Senegal,86,0.0,78
94,Oman,84,0.0,67
95,Venezuela,84,0.0,69
96,Belarus,81,0.0,59
97,Afghanistan,74,1.0,72
98,Guadeloupe,73,1.0,72
99,Ivory Coast,73,0.0,71
100,Kazakhstan,72,0.0,72
101,Georgia,70,0.0,61
102,Cameroon,66,0.0,64
103,Palestine,60,0.0,44
104,Martinique,57,1.0,56
105,Trinidad and Tobago,57,0.0,57
106,Ghana,53,2.0,51
107,Liechtenstein,51,0.0,51
108,Uzbekistan,50,0.0,50
109,Cuba,48,1.0,46
110,Montenegro,47,1.0,46
111,DRC,45,2.0,43
112,Nigeria,44,1.0,41
113,Mauritius,42,2.0,40
114,Kyrgyzstan,42,0.0,42
115,Rwanda,40,0.0,40
116,Bangladesh,39,4.0,30
117,Puerto Rico,39,2.0,36
118,Channel Islands,36,0.0,36
119,Mayotte,36,0.0,36
120,Guam,32,1.0,31
121,Honduras,30,0.0,30
122,Macao,29,0.0,19
123,Bolivia,29,0.0,29
124,Paraguay,27,2.0,25
125,French Polynesia,25,0.0,25
126,Kenya,25,0.0,25
127,Monaco,23,0.0,22
128,French Guiana,23,0.0,17
129,Isle of Man,23,0.0,23
130,Guatemala,21,1.0,20
131,Jamaica,21,1.0,18
132,Togo,20,0.0,19
133,Barbados,18,0.0,18
134,Aruba,17,0.0,16
135,Madagascar,17,0.0,17
136,U.S. Virgin Islands,17,0.0,17
137,Gibraltar,15,0.0,10
138,Maldives,13,0.0,8
139,Ethiopia,12,0.0,12
140,Tanzania,12,0.0,12
141,Mongolia,10,0.0,10
142,New Caledonia,10,0.0,10
143,Equatorial Guinea,9,0.0,9
