,Country/Region,Confirmed,Deaths,Recovered
0,China,81054,3261.0,5353
1,Italy,59138,5476.0,46638
2,USA,32580,415.0,31987
3,Spain,28603,1756.0,24722
4,Germany,24852,94.0,24492
5,Iran,21638,1685.0,12318
6,France,16018,674.0,13144
7,S. Korea,8897,104.0,5884
8,Switzerland,7474,98.0,7245
9,UK,5683,281.0,5309
10,Netherlands,4204,179.0,4023
11,Austria,3580,16.0,3555
12,Belgium,3401,75.0,3063
13,Norway,2263,7.0,2250
14,Sweden,1931,21.0,1894
15,Portugal,1600,14.0,1581
16,Brazil,1546,25.0,1519
17,Canada,1436,20.0,1402
18,Denmark,1395,13.0,1381
19,Australia,1353,7.0,1258
20,Malaysia,1306,10.0,1157
21,Turkey,1236,30.0,1206
22,Czechia,1120,1.0,1113
23,Japan,1086,36.0,815
24,Israel,1071,1.0,1033
25,Ireland,906,4.0,897
26,Luxembourg,798,8.0,784
27,Ecuador,789,14.0,772
28,Pakistan,776,4.0,759
29,Diamond Princess,712,8.0,137
30,Poland,634,7.0,614
31,Chile,632,1.0,623
32,Finland,626,1.0,615
33,Greece,624,15.0,590
34,Thailand,599,1.0,554
35,Iceland,568,1.0,562
36,Indonesia,514,48.0,437
37,Saudi Arabia,511,0.0,494
38,Qatar,494,0.0,461
39,Singapore,455,2.0,309
40,Romania,433,3.0,366
41,Slovenia,414,2.0,412
42,India,396,7.0,365
43,Philippines,380,25.0,340
44,Russia,367,1.0,350
45,Peru,363,5.0,357
46,Bahrain,334,2.0,183
47,Egypt,327,14.0,257
48,Estonia,326,0.0,322
49,Hong Kong,317,4.0,213
50,South Africa,274,0.0,272
51,Croatia,254,1.0,248
52,Mexico,251,2.0,245
53,Lebanon,248,4.0,236
54,Panama,245,3.0,241
55,Iraq,233,20.0,156
56,Colombia,231,2.0,226
57,Argentina,225,4.0,194
58,Serbia,222,2.0,218
59,Dominican Republic,202,3.0,199
60,Algeria,201,17.0,119
61,Armenia,194,0.0,192
62,Kuwait,188,0.0,158
63,Bulgaria,187,3.0,181
64,Slovakia,185,0.0,178
65,San Marino,175,20.0,151
66,Taiwan,169,2.0,139
67,UAE,153,2.0,113
68,Latvia,139,0.0,138
69,Uruguay,135,0.0,135
70,Costa Rica,134,2.0,130
71,Hungary,131,6.0,109
72,Lithuania,129,1.0,127
73,Bosnia and Herzegovina,126,1.0,123
74,Morocco,115,4.0,108
75,North Macedonia,115,1.0,113
76,Faeroe Islands,115,0.0,112
77,Andorra,113,1.0,111
78,Vietnam,113,0.0,96
79,Jordan,112,0.0,111
80,Cyprus,95,1.0,91
81,Moldova,94,1.0,92
82,Malta,90,0.0,88
83,Albania,89,2.0,85
84,Brunei,88,0.0,86
85,Cambodia,84,0.0,82
86,Sri Lanka,82,0.0,79
87,Belarus,76,0.0,61
88,Burkina Faso,75,4.0,66
89,Tunisia,75,3.0,71
90,Ukraine,73,3.0,69
91,Venezuela,70,0.0,55
92,Senegal,67,0.0,62
93,New Zealand,66,0.0,66
94,Azerbaijan,65,1.0,53
