,Country/Region,Confirmed,Deaths,Recovered
0,World,7447212,418135.0,3730056.0
1,USA,2066401,115130.0,808494.0
2,Brazil,775184,39797.0,380300.0
3,Russia,493657,6358.0,252783.0
4,UK,290143,41128.0,0.0
5,Spain,289360,27136.0,0.0
6,India,287155,8107.0,140979.0
7,Italy,235763,34114.0,169939.0
8,Peru,208823,5903.0,98031.0
9,Germany,186510,8844.0,170700.0
10,Iran,177938,8506.0,140590.0
11,Turkey,173036,4746.0,146839.0
12,France,155136,29319.0,71832.0
13,Chile,148496,2475.0,95631.0
14,Mexico,124301,14649.0,90748.0
15,Pakistan,113702,2255.0,36308.0
16,Saudi Arabia,112288,819.0,77954.0
17,Canada,97125,7960.0,56639.0
18,China,83046,4634.0,78357.0
19,Bangladesh,74865,1012.0,15900.0
20,Qatar,73595,66.0,49413.0
21,Belgium,59569,9629.0,16392.0
22,South Africa,55421,1210.0,31505.0
23,Belarus,51066,288.0,25667.0
24,Sweden,48153,4795.0,0.0
25,Netherlands,48087,6042.0,0.0
26,Ecuador,44440,3720.0,21862.0
27,Colombia,43682,1433.0,17333.0
28,UAE,40507,284.0,24017.0
29,Singapore,38965,25.0,26532.0
30,Egypt,38284,1342.0,10289.0
31,Portugal,35600,1497.0,21742.0
32,Indonesia,34316,1959.0,12129.0
33,Kuwait,33823,275.0,23288.0
34,Switzerland,31011,1936.0,28700.0
35,Ukraine,28381,833.0,12769.0
36,Poland,27842,1206.0,13411.0
37,Argentina,25987,735.0,7991.0
38,Ireland,25231,1695.0,22698.0
39,Philippines,23732,1027.0,4895.0
40,Afghanistan,22142,405.0,3013.0
41,Romania,20945,1360.0,15103.0
42,Dominican Republic,20808,550.0,12318.0
43,Oman,18887,84.0,5640.0
44,Israel,18355,299.0,15168.0
45,Panama,17889,413.0,10977.0
46,Japan,17251,919.0,15298.0
47,Austria,17005,673.0,15910.0
48,Bahrain,16200,31.0,11109.0
49,Iraq,15414,426.0,6214.0
50,Bolivia,14644,487.0,2190.0
51,Armenia,14103,227.0,5226.0
52,Nigeria,13873,382.0,4351.0
53,Kazakhstan,13319,67.0,8345.0
54,Serbia,12031,251.0,11348.0
55,Denmark,12016,593.0,10904.0
56,S. Korea,11902,276.0,10611.0
57,Algeria,10484,732.0,7074.0
58,Moldova,10321,371.0,5930.0
59,Ghana,10201,48.0,3755.0
60,Czechia,9824,328.0,7111.0
61,Cameroon,8681,212.0,4836.0
62,Norway,8594,239.0,8138.0
63,Azerbaijan,8530,102.0,4720.0
64,Morocco,8508,211.0,7565.0
65,Malaysia,8338,118.0,7014.0
66,Guatemala,7866,289.0,1413.0
67,Australia,7276,102.0,6744.0
68,Finland,7040,324.0,5800.0
69,Honduras,6935,271.0,787.0
70,Sudan,6582,401.0,2202.0
71,Tajikistan,4763,48.0,2947.0
72,Senegal,4640,52.0,2885.0
73,Uzbekistan,4623,19.0,3532.0
74,DRC,4390,96.0,565.0
75,Djibouti,4373,34.0,2260.0
76,Nepal,4364,15.0,674.0
77,Guinea,4258,23.0,2942.0
78,Ivory Coast,4181,41.0,2174.0
79,Luxembourg,4049,110.0,3904.0
80,Hungary,4027,551.0,2355.0
81,Haiti,3662,56.0,24.0
82,North Macedonia,3364,164.0,1664.0
83,Gabon,3294,21.0,956.0
84,El Salvador,3274,64.0,1438.0
85,Thailand,3125,58.0,2981.0
86,Kenya,3094,89.0,1048.0
87,Greece,3068,183.0,1374.0
88,Bulgaria,2993,167.0,1664.0
89,Bosnia and Herzegovina,2775,161.0,2063.0
90,Venezuela,2738,23.0,487.0
91,Ethiopia,2506,35.0,401.0
92,Somalia,2452,85.0,506.0
93,Croatia,2249,106.0,2130.0
94,Mayotte,2226,28.0,1654.0
95,Cuba,2211,83.0,1886.0
96,Kyrgyzstan,2093,26.0,1572.0
97,Maldives,1962,8.0,1121.0
98,Estonia,1958,69.0,1690.0
99,CAR,1888,5.0,38.0
100,Sri Lanka,1869,11.0,1122.0
101,Iceland,1807,10.0,1794.0
102,Lithuania,1733,74.0,1369.0
103,Mali,1667,96.0,948.0
104,South Sudan,1604,19.0,15.0
105,Slovakia,1533,28.0,1404.0
106,New Zealand,1504,22.0,1482.0
107,Slovenia,1488,109.0,1359.0
108,Nicaragua,1464,55.0,953.0
109,Costa Rica,1461,12.0,722.0
110,GuineaBissau,1389,12.0,153.0
111,Lebanon,1388,30.0,832.0
112,Albania,1341,34.0,980.0
113,Equatorial Guinea,1306,12.0,200.0
114,Mauritania,1283,71.0,142.0
115,Paraguay,1202,11.0,619.0
116,Zambia,1200,10.0,912.0
117,Madagascar,1162,10.0,296.0
118,Hong Kong,1108,4.0,1051.0
119,Latvia,1092,26.0,794.0
120,Tunisia,1087,49.0,983.0
121,Sierra Leone,1062,50.0,637.0
122,Niger,974,65.0,876.0
123,Cyprus,974,18.0,807.0
124,Burkina Faso,891,53.0,765.0
125,French Guiana,865,2.0,457.0
126,Jordan,863,9.0,663.0
127,Andorra,852,51.0,759.0
128,Uruguay,847,23.0,758.0
129,Chad,846,72.0,706.0
130,Georgia,827,13.0,690.0
131,Congo,728,24.0,221.0
132,Diamond Princess,712,13.0,651.0
133,San Marino,691,42.0,496.0
134,Uganda,665,0.0,119.0
135,Malta,635,9.0,597.0
136,Cabo Verde,615,5.0,294.0
137,Sao Tome and Principe,611,12.0,135.0
138,Jamaica,605,10.0,407.0
139,Channel Islands,565,48.0,512.0
140,Yemen,560,129.0,23.0
141,Togo,522,13.0,265.0
142,Tanzania,509,21.0,183.0
143,Réunion,486,1.0,447.0
144,Palestine,485,3.0,410.0
145,Rwanda,476,2.0,307.0
146,Mozambique,472,2.0,138.0
147,Malawi,455,4.0,55.0
148,Taiwan,443,7.0,431.0
149,Eswatini,398,3.0,236.0
150,Liberia,397,31.0,200.0
151,Libya,378,5.0,59.0
152,Mauritius,337,10.0,325.0
153,Isle of Man,336,24.0,312.0
154,Vietnam,332,0.0,320.0
155,Montenegro,324,9.0,315.0
156,Zimbabwe,320,4.0,49.0
157,Benin,305,4.0,188.0
158,Myanmar,248,6.0,165.0
159,Martinique,202,14.0,98.0
160,Mongolia,194,0.0,87.0
161,Faeroe Islands,187,0.0,187.0
162,Cayman Islands,180,1.0,107.0
163,Gibraltar,176,0.0,169.0
164,Guadeloupe,164,14.0,144.0
165,Comoros,162,2.0,97.0
166,Guyana,156,12.0,92.0
167,Syria,152,6.0,68.0
168,Suriname,144,2.0,9.0
169,Bermuda,141,9.0,125.0
170,Brunei,141,2.0,138.0
171,Cambodia,126,0.0,125.0
172,Trinidad and Tobago,117,8.0,109.0
173,Angola,113,4.0,40.0
174,Bahamas,103,11.0,67.0
175,Aruba,101,3.0,98.0
176,Monaco,99,4.0,93.0
177,Barbados,96,7.0,83.0
178,Burundi,83,1.0,45.0
179,Liechtenstein,82,1.0,55.0
180,Sint Maarten,77,15.0,61.0
181,French Polynesia,60,0.0,60.0
182,Bhutan,59,0.0,18.0
183,Botswana,48,1.0,24.0
184,Macao,45,0.0,45.0
185,Saint Martin,41,3.0,33.0
186,Eritrea,41,0.0,39.0
187,Namibia,31,0.0,17.0
188,Gambia,28,1.0,22.0
189,St. Vincent Grenadines,27,0.0,25.0
190,Antigua and Barbuda,26,3.0,20.0
191,TimorLeste,24,0.0,24.0
192,Grenada,23,0.0,22.0
193,Curaçao,22,1.0,15.0
194,New Caledonia,21,0.0,20.0
195,Belize,20,2.0,16.0
