,Country/Region,Confirmed,Deaths,Recovered
0,World,2714942,190395.0,744961.0
1,USA,878974,49754.0,85624.0
2,Spain,213024,22157.0,89250.0
3,Italy,189973,25549.0,57576.0
4,France,158183,21856.0,42088.0
5,Germany,153129,5575.0,103300.0
6,UK,138078,18738.0,0.0
7,Turkey,101790,2491.0,18491.0
8,Iran,87026,5481.0,64843.0
9,Russia,62773,555.0,4891.0
10,Brazil,49492,3313.0,26573.0
11,Belgium,42797,6490.0,9800.0
12,Canada,42110,2147.0,14761.0
13,Netherlands,35729,4177.0,0.0
14,Switzerland,28496,1549.0,20600.0
15,India,23039,721.0,5012.0
16,Portugal,22353,820.0,1201.0
17,Peru,20914,572.0,7422.0
18,Ireland,17607,794.0,9233.0
19,Sweden,16755,2021.0,550.0
20,Austria,15002,522.0,11694.0
21,Israel,14803,192.0,5611.0
22,Saudi Arabia,13930,121.0,1925.0
23,Japan,11950,299.0,1424.0
24,Chile,11812,168.0,5804.0
25,Ecuador,11183,560.0,1328.0
26,Singapore,11178,12.0,924.0
27,Pakistan,11057,235.0,2337.0
28,S. Korea,10702,240.0,8411.0
29,Mexico,10544,970.0,2627.0
30,Poland,10511,454.0,1740.0
31,Romania,10096,545.0,2478.0
32,UAE,8756,56.0,1637.0
33,Denmark,8073,394.0,5384.0
34,Belarus,8022,60.0,938.0
35,Indonesia,7775,647.0,960.0
36,Qatar,7764,10.0,750.0
37,Norway,7361,193.0,32.0
38,Serbia,7276,139.0,1063.0
39,Czechia,7187,210.0,2152.0
40,Ukraine,7170,187.0,504.0
41,Philippines,6981,462.0,722.0
42,Australia,6667,75.0,5045.0
43,Malaysia,5603,95.0,3542.0
44,Dominican Republic,5543,265.0,581.0
45,Panama,4992,144.0,255.0
46,Colombia,4561,215.0,927.0
47,Finland,4284,172.0,2000.0
48,Bangladesh,4186,127.0,108.0
49,South Africa,3953,75.0,1473.0
50,Egypt,3891,287.0,1004.0
51,Luxembourg,3665,83.0,728.0
52,Morocco,3568,155.0,456.0
53,Argentina,3288,159.0,919.0
54,Algeria,3007,407.0,1355.0
55,Moldova,2926,80.0,661.0
56,Thailand,2839,50.0,2430.0
57,Greece,2463,125.0,577.0
58,Kuwait,2399,14.0,498.0
59,Kazakhstan,2289,20.0,560.0
60,Hungary,2284,239.0,390.0
61,Bahrain,2217,8.0,1082.0
62,Croatia,1981,50.0,883.0
63,Iceland,1789,10.0,1509.0
64,Uzbekistan,1758,7.0,561.0
65,Oman,1716,9.0,307.0
66,Iraq,1677,83.0,1171.0
67,Estonia,1592,45.0,192.0
