,Country/Region,Confirmed,Deaths,Recovered
59,Bahrain,3383,8.0,1718.0
60,Hungary,2998,340.0,629.0
61,Thailand,2969,54.0,2739.0
62,Afghanistan,2704,85.0,345.0
63,Greece,2626,144.0,1374.0
64,Oman,2568,12.0,750.0
65,Nigeria,2558,87.0,400.0
66,Armenia,2386,35.0,1035.0
67,Iraq,2296,97.0,1490.0
68,Ghana,2169,18.0,229.0
69,Uzbekistan,2149,10.0,1319.0
70,Croatia,2096,79.0,1489.0
71,Cameroon,2077,64.0,953.0
72,Azerbaijan,1932,25.0,1441.0
73,Bosnia and Herzegovina,1857,77.0,825.0
74,Iceland,1799,10.0,1717.0
75,Estonia,1700,55.0,259.0
76,Cuba,1649,67.0,827.0
77,Bulgaria,1618,73.0,308.0
78,Guinea,1586,7.0,405.0
79,North Macedonia,1511,84.0,945.0
80,New Zealand,1487,20.0,1266.0
81,Bolivia,1470,71.0,159.0
82,Slovenia,1439,96.0,241.0
83,Lithuania,1410,46.0,635.0
84,Slovakia,1408,24.0,619.0
85,Ivory Coast,1398,17.0,653.0
86,Senegal,1182,9.0,372.0
87,Djibouti,1112,2.0,686.0
88,Hong Kong,1040,4.0,879.0
89,Tunisia,1013,42.0,328.0
90,Honduras,1010,76.0,116.0
91,Latvia,879,16.0,348.0
92,Cyprus,872,15.0,296.0
93,Albania,795,31.0,531.0
94,Kyrgyzstan,795,10.0,564.0
95,Niger,750,36.0,518.0
96,Andorra,748,45.0,493.0
97,Costa Rica,739,6.0,386.0
98,Lebanon,737,25.0,200.0
99,Somalia,722,32.0,44.0
100,Sri Lanka,718,7.0,184.0
101,Diamond Princess,712,13.0,645.0
102,Guatemala,688,17.0,72.0
103,DRC,674,33.0,75.0
104,Burkina Faso,662,45.0,540.0
105,Uruguay,655,17.0,442.0
106,Mayotte,650,6.0,235.0
107,Sudan,592,41.0,52.0
108,Georgia,589,9.0,221.0
109,San Marino,582,41.0,86.0
110,Mali,563,27.0,213.0
111,Channel Islands,544,41.0,406.0
112,Maldives,527,1.0,18.0
113,El Salvador,490,11.0,154.0
114,Tanzania,480,16.0,167.0
115,Malta,477,4.0,392.0
116,Kenya,465,24.0,167.0
117,Jamaica,463,8.0,33.0
118,Jordan,461,9.0,367.0
119,Taiwan,432,6.0,332.0
120,Réunion,423,0.0,300.0
121,Paraguay,370,10.0,119.0
122,Venezuela,357,10.0,148.0
123,Palestine,353,2.0,77.0
124,Gabon,335,5.0,85.0
125,Mauritius,332,10.0,315.0
126,Montenegro,322,8.0,249.0
127,Isle of Man,321,22.0,271.0
128,Equatorial Guinea,315,1.0,9.0
129,Vietnam,271,0.0,219.0
130,Rwanda,259,0.0,124.0
131,Guinea-Bissau,257,1.0,19.0
132,Congo,229,9.0,25.0
133,Faeroe Islands,187,0.0,185.0
134,Martinique,179,14.0,83.0
135,Sierra Leone,166,8.0,29.0
136,Cabo Verde,165,2.0,33.0
137,Liberia,158,18.0,58.0
138,Myanmar,155,6.0,43.0
139,Guadeloupe,152,12.0,95.0
140,Madagascar,149,0.0,98.0
141,Gibraltar,144,0.0,132.0
142,Brunei,138,1.0,128.0
143,Ethiopia,135,3.0,75.0
144,Tajikistan,128,2.0,0.0
145,French Guiana,128,1.0,98.0
146,Togo,124,9.0,67.0
147,Zambia,124,3.0,78.0
148,Cambodia,122,0.0,120.0
149,Chad,117,10.0,39.0
150,Trinidad and Tobago,116,8.0,88.0
151,Bermuda,115,7.0,51.0
152,Eswatini,112,1.0,12.0
153,Aruba,100,2.0,81.0
154,Monaco,95,4.0,78.0
155,Benin,90,2.0,42.0
156,Uganda,89,0.0,52.0
157,Haiti,85,8.0,10.0
158,Bahamas,83,11.0,24.0
159,Guyana,82,9.0,22.0
160,Liechtenstein,82,1.0,55.0
161,Barbados,81,7.0,44.0
162,Mozambique,80,0.0,19.0
163,Sint Maarten,76,13.0,44.0
164,Nepal,75,0.0,16.0
165,Cayman Islands,74,1.0,10.0
166,CAR,72,0.0,10.0
167,Libya,63,3.0,22.0
168,French Polynesia,58,0.0,51.0
169,South Sudan,46,0.0,0.0
170,Macao,45,0.0,39.0
171,Syria,44,3.0,27.0
172,Malawi,39,3.0,9.0
173,Eritrea,39,0.0,26.0
174,Mongolia,39,0.0,10.0
175,Saint Martin,38,3.0,27.0
176,Angola,35,2.0,11.0
177,Zimbabwe,34,4.0,5.0
178,Antigua and Barbuda,25,3.0,15.0
179,Timor-Leste,24,0.0,16.0
180,Botswana,23,1.0,8.0
181,Grenada,21,0.0,13.0
182,Laos,19,0.0,9.0
183,Belize,18,2.0,13.0
184,Fiji,18,0.0,14.0
185,New Caledonia,18,0.0,17.0
186,Saint Lucia,18,0.0,15.0
187,Gambia,17,1.0,9.0
188,Curaçao,16,1.0,13.0
189,Sao Tome and Principe,16,1.0,4.0
190,Dominica,16,0.0,13.0
191,Namibia,16,0.0,8.0
192,St. Vincent Grenadines,16,0.0,8.0
193,Burundi,15,1.0,7.0
194,Saint Kitts and Nevis,15,0.0,8.0
195,Nicaragua,14,3.0,7.0
196,Falkland Islands,13,0.0,13.0
197,Turks and Caicos,12,1.0,5.0
198,Montserrat,11,1.0,7.0
199,Greenland,11,0.0,11.0
200,Vatican City,11,0.0,2.0
201,Seychelles,11,0.0,6.0
202,Yemen,10,2.0,1.0
203,Suriname,10,1.0,9.0
204,MS Zaandam,9,2.0,0.0
205,Mauritania,8,1.0,6.0
206,Papua New Guinea,8,0.0,0.0
207,Bhutan,7,0.0,5.0
208,British Virgin Islands,6,1.0,3.0
209,Caribbean Netherlands,6,0.0,0.0
210,St. Barth,6,0.0,6.0
211,Western Sahara,6,0.0,5.0
212,Anguilla,3,0.0,3.0
213,Comoros,3,0.0,0.0
214,Saint Pierre Miquelon,1,0.0,0.0
