,Country/Region,Confirmed,Deaths,Recovered
0,World,3470277,243966.0,1114164.0
1,USA,1154931,67099.0,170181.0
2,Spain,245567,25100.0,146233.0
3,Italy,209328,28710.0,79914.0
4,UK,182260,28131.0,0.0
5,France,168396,24760.0,50562.0
6,Germany,164702,6783.0,129000.0
7,Turkey,124375,3336.0,58259.0
8,Russia,124054,1222.0,15013.0
9,Iran,96448,6156.0,77350.0
10,Brazil,92865,6491.0,38039.0
11,Canada,56611,3564.0,23621.0
12,Belgium,49517,7765.0,12211.0
13,Peru,42534,1200.0,12434.0
14,Netherlands,40236,4987.0,0.0
15,India,39699,1323.0,10819.0
16,Switzerland,29817,1762.0,24200.0
17,Ecuador,27464,1371.0,2132.0
18,Saudi Arabia,25459,176.0,3765.0
19,Portugal,25190,1023.0,1671.0
20,Sweden,22082,2669.0,1005.0
21,Ireland,21176,1286.0,13386.0
22,Mexico,20739,1972.0,12377.0
23,Pakistan,19022,437.0,4753.0
24,Chile,18435,247.0,9572.0
25,Singapore,17548,17.0,1347.0
26,Israel,16185,229.0,9593.0
27,Belarus,15828,97.0,3117.0
28,Austria,15558,596.0,13180.0
29,Qatar,14872,12.0,1534.0
30,Japan,14305,455.0,2975.0
31,UAE,13599,119.0,2664.0
32,Poland,13375,664.0,3762.0
33,Romania,12732,771.0,4547.0
34,Ukraine,11411,279.0,1498.0
35,Indonesia,10843,831.0,1665.0
36,S. Korea,10780,250.0,9123.0
37,Denmark,9407,475.0,6889.0
38,Serbia,9362,189.0,1426.0
39,Philippines,8928,603.0,1124.0
40,Bangladesh,8790,175.0,177.0
41,Norway,7801,211.0,32.0
42,Czechia,7750,245.0,3446.0
43,Dominican Republic,7578,326.0,1481.0
44,Colombia,7006,314.0,1551.0
45,Australia,6783,93.0,5789.0
46,Panama,6720,192.0,622.0
47,South Africa,6336,123.0,2549.0
48,Egypt,6193,415.0,1522.0
49,Malaysia,6176,103.0,4326.0
50,Finland,5176,220.0,3000.0
51,Morocco,4729,173.0,1256.0
52,Kuwait,4619,33.0,1703.0
53,Argentina,4532,229.0,1320.0
54,Algeria,4295,459.0,1872.0
55,Moldova,4052,124.0,1334.0
56,Kazakhstan,3857,25.0,985.0
57,Luxembourg,3812,92.0,3318.0
58,Bahrain,3284,8.0,1568.0
59,Thailand,2966,54.0,2732.0
60,Hungary,2942,335.0,625.0
61,Greece,2620,143.0,1374.0
62,Oman,2483,12.0,750.0
63,Afghanistan,2469,72.0,331.0
64,Armenia,2273,33.0,1010.0
65,Iraq,2219,95.0,1473.0
66,Nigeria,2170,68.0,351.0
67,Ghana,2169,18.0,229.0
68,Uzbekistan,2118,9.0,1271.0
69,Croatia,2088,77.0,1463.0
70,Cameroon,2077,64.0,953.0
71,Azerbaijan,1894,25.0,1411.0
72,Bosnia and Herzegovina,1839,72.0,779.0
73,Iceland,1798,10.0,1706.0
74,Estonia,1699,53.0,256.0
75,Cuba,1611,66.0,765.0
76,Bulgaria,1594,72.0,287.0
77,Guinea,1537,7.0,342.0
78,North Macedonia,1506,82.0,852.0
79,New Zealand,1485,20.0,1263.0
80,Slovenia,1439,94.0,239.0
81,Slovakia,1407,24.0,608.0
82,Lithuania,1406,46.0,632.0
83,Ivory Coast,1333,15.0,597.0
84,Bolivia,1229,66.0,134.0
85,Senegal,1115,9.0,368.0
86,Djibouti,1112,2.0,686.0
87,Hong Kong,1040,4.0,864.0
88,Tunisia,998,41.0,316.0
89,Honduras,899,75.0,112.0
90,Latvia,871,16.0,348.0
91,Cyprus,864,15.0,296.0
92,Albania,789,31.0,519.0
93,Kyrgyzstan,769,8.0,527.0
94,Andorra,747,44.0,472.0
95,Lebanon,733,25.0,197.0
96,Costa Rica,733,6.0,372.0
97,Niger,728,33.0,478.0
98,Diamond Princess,712,13.0,645.0
99,Sri Lanka,702,7.0,172.0
100,Somalia,671,31.0,34.0
101,Burkina Faso,649,44.0,517.0
102,Uruguay,648,17.0,435.0
103,Guatemala,644,16.0,72.0
104,DRC,604,32.0,75.0
105,Sudan,592,41.0,52.0
106,Georgia,582,8.0,207.0
107,San Marino,580,41.0,83.0
108,Mali,544,26.0,206.0
109,Channel Islands,543,41.0,406.0
110,Mayotte,539,4.0,235.0
111,Maldives,519,1.0,18.0
112,Tanzania,480,16.0,167.0
113,Malta,468,4.0,379.0
114,Jordan,460,9.0,367.0
115,El Salvador,446,10.0,141.0
116,Kenya,435,22.0,152.0
117,Jamaica,432,8.0,31.0
118,Taiwan,432,6.0,324.0
119,Réunion,422,0.0,300.0
120,Palestine,353,2.0,76.0
121,Venezuela,345,10.0,148.0
122,Paraguay,333,10.0,115.0
123,Mauritius,332,10.0,314.0
124,Montenegro,322,8.0,245.0
125,Isle of Man,320,22.0,271.0
126,Equatorial Guinea,315,1.0,9.0
127,Gabon,276,3.0,67.0
128,Vietnam,270,0.0,219.0
129,Guinea-Bissau,257,1.0,19.0
130,Rwanda,255,0.0,120.0
131,Congo,229,9.0,25.0
132,Faeroe Islands,187,0.0,184.0
133,Martinique,179,14.0,83.0
134,Sierra Leone,155,8.0,21.0
135,Liberia,152,18.0,45.0
136,Guadeloupe,152,12.0,95.0
137,Cabo Verde,152,2.0,18.0
138,Myanmar,151,6.0,37.0
139,Gibraltar,144,0.0,132.0
140,Brunei,138,1.0,126.0
141,Madagascar,135,0.0,97.0
142,Ethiopia,133,3.0,69.0
143,French Guiana,128,1.0,98.0
144,Togo,123,9.0,66.0
145,Cambodia,122,0.0,120.0
146,Zambia,119,3.0,75.0
147,Chad,117,10.0,39.0
148,Trinidad and Tobago,116,8.0,88.0
149,Bermuda,114,6.0,48.0
150,Eswatini,108,1.0,12.0
151,Aruba,100,2.0,81.0
152,Monaco,95,4.0,73.0
153,Benin,90,2.0,42.0
154,Haiti,85,8.0,10.0
155,Uganda,85,0.0,52.0
156,Bahamas,82,11.0,24.0
157,Guyana,82,9.0,22.0
158,Liechtenstein,82,1.0,55.0
159,Barbados,81,7.0,44.0
160,Mozambique,79,0.0,18.0
161,Sint Maarten,76,13.0,44.0
162,Tajikistan,76,2.0,0.0
163,Cayman Islands,74,1.0,10.0
164,CAR,72,0.0,10.0
165,Libya,63,3.0,32.0
166,Nepal,59,0.0,16.0
167,French Polynesia,58,0.0,51.0
168,Macao,45,0.0,37.0
169,South Sudan,45,0.0,0.0
170,Syria,44,3.0,27.0
171,Eritrea,39,0.0,26.0
172,Mongolia,39,0.0,10.0
173,Malawi,38,3.0,9.0
174,Saint Martin,38,3.0,27.0
175,Angola,35,2.0,11.0
176,Zimbabwe,34,4.0,5.0
177,Antigua and Barbuda,25,3.0,15.0
178,Timor-Leste,24,0.0,16.0
179,Botswana,23,1.0,8.0
180,Grenada,21,0.0,13.0
181,Laos,19,0.0,9.0
182,Belize,18,2.0,13.0
183,Fiji,18,0.0,14.0
184,New Caledonia,18,0.0,17.0
185,Gambia,17,1.0,9.0
186,Saint Lucia,17,0.0,15.0
187,Curaçao,16,1.0,13.0
188,Sao Tome and Principe,16,1.0,4.0
189,Dominica,16,0.0,13.0
190,Namibia,16,0.0,8.0
191,St. Vincent Grenadines,16,0.0,8.0
192,Saint Kitts and Nevis,15,0.0,8.0
193,Nicaragua,14,3.0,7.0
194,Falkland Islands,13,0.0,13.0
195,Turks and Caicos,12,1.0,5.0
196,Burundi,11,1.0,4.0
197,Montserrat,11,1.0,2.0
