,Country/Region,Confirmed,Deaths,Recovered
172,Namibia,16,0,3.0
173,Saint Lucia,15,0,1.0
174,Curaçao,14,1,7.0
175,Grenada,14,0,0.0
176,Zimbabwe,13,3,0.0
177,Botswana,13,1,0.0
178,Saint Kitts and Nevis,12,0,0.0
179,St. Vincent Grenadines,12,0,1.0
180,Eswatini,12,0,7.0
181,Chad,11,0,2.0
182,Greenland,11,0,11.0
183,Seychelles,11,0,0.0
184,Belize,10,2,0.0
185,Suriname,10,1,4.0
186,MS Zaandam,9,2,0.0
187,Malawi,9,1,0.0
188,Nepal,9,0,1.0
189,Montserrat,9,0,0.0
190,Turks and Caicos,8,1,0.0
191,CAR,8,0,0.0
192,Vatican City,8,0,2.0
193,Sierra Leone,8,0,0.0
194,Cabo Verde,7,1,1.0
195,Mauritania,7,1,2.0
196,Nicaragua,7,1,0.0
197,St. Barth,6,0,1.0
198,Bhutan,5,0,2.0
199,Falkland Islands,5,0,1.0
200,Gambia,4,1,2.0
201,Sao Tome and Principe,4,0,0.0
202,South Sudan,4,0,0.0
203,Western Sahara,4,0,0.0
204,Anguilla,3,0,0.0
205,British Virgin Islands,3,0,2.0
206,Burundi,3,0,0.0
207,Caribbean Netherlands,2,0,0.0
208,Papua New Guinea,2,0,0.0
209,Timor-Leste,2,0,1.0
210,Saint Pierre Miquelon,1,0,0.0
211,Yemen,1,0,0.0
212,China,81907,3336,77525.0
